Gene ID,Representative Transcript ID,Chromosome,TSS,strand
ENSSSCG00000033524,ENSSSCT00000050428,5,38821731,-
ENSSSCG00000033526,ENSSSCT00000045885,7,28680491,-
ENSSSCG00000033527,ENSSSCT00000041701,6,37193711,+
ENSSSCG00000033528,ENSSSCT00000093140,12,14112718,+
ENSSSCG00000033532,ENSSSCT00000058380,6,59677670,-
ENSSSCG00000033539,ENSSSCT00000093557,6,83757527,-
ENSSSCG00000033541,ENSSSCT00000046645,8,1063824,+
ENSSSCG00000033542,ENSSSCT00000003621,6,56076293,+
ENSSSCG00000033544,ENSSSCT00000071319,5,65056251,-
ENSSSCG00000033546,ENSSSCT00000038385,6,83714439,-
ENSSSCG00000033548,ENSSSCT00000046541,17,62901202,-
ENSSSCG00000033551,ENSSSCT00000045542,5,11067692,+
ENSSSCG00000033558,ENSSSCT00000082993,16,61985340,+
ENSSSCG00000033560,ENSSSCT00000077597,1,158063579,+
ENSSSCG00000033568,ENSSSCT00000056766,5,21508218,+
ENSSSCG00000033570,ENSSSCT00000057665,11,15876612,+
ENSSSCG00000033572,ENSSSCT00000037659,17,47859365,-
ENSSSCG00000033574,ENSSSCT00000045047,5,87102623,-
ENSSSCG00000033577,ENSSSCT00000054489,4,21215618,-
ENSSSCG00000033581,ENSSSCT00000054469,16,43088892,+
ENSSSCG00000033583,ENSSSCT00000043069,12,22709609,+
ENSSSCG00000033585,ENSSSCT00000049522,4,90721946,-
ENSSSCG00000033586,ENSSSCT00000029861,17,47725132,+
ENSSSCG00000033590,ENSSSCT00000051619,7,23817640,+
ENSSSCG00000033591,ENSSSCT00000080793,6,31934478,-
ENSSSCG00000033592,ENSSSCT00000077525,12,3837363,-
ENSSSCG00000033593,ENSSSCT00000058060,13,150934106,+
ENSSSCG00000033594,ENSSSCT00000064969,4,1391712,+
ENSSSCG00000033601,ENSSSCT00000054649,6,62230962,-
ENSSSCG00000033602,ENSSSCT00000047460,8,30887830,+
ENSSSCG00000033606,ENSSSCT00000073859,7,20853870,+
ENSSSCG00000033608,ENSSSCT00000046243,14,7540704,-
ENSSSCG00000033610,ENSSSCT00000063421,3,39334181,+
ENSSSCG00000033611,ENSSSCT00000064074,6,46190785,-
ENSSSCG00000033613,ENSSSCT00000075687,17,35530816,-
ENSSSCG00000033616,ENSSSCT00000065784,14,22502574,-
ENSSSCG00000033620,ENSSSCT00000037119,12,1197301,-
ENSSSCG00000033623,ENSSSCT00000055611,3,18433516,-
ENSSSCG00000033624,ENSSSCT00000074709,13,65721405,-
ENSSSCG00000033626,ENSSSCT00000055934,12,60733907,+
ENSSSCG00000033627,ENSSSCT00000065717,7,38511471,-
ENSSSCG00000033629,ENSSSCT00000050618,12,20861662,-
ENSSSCG00000033634,ENSSSCT00000044310,15,56123510,-
ENSSSCG00000033636,ENSSSCT00000042348,12,3785789,-
ENSSSCG00000033637,ENSSSCT00000070796,13,147680114,-
ENSSSCG00000033641,ENSSSCT00000061866,6,92271529,-
ENSSSCG00000033643,ENSSSCT00000065851,X,3101622,-
ENSSSCG00000033649,ENSSSCT00000061446,9,52925518,-
ENSSSCG00000033653,ENSSSCT00000066267,13,206257702,-
ENSSSCG00000033654,ENSSSCT00000045875,10,26796572,+
ENSSSCG00000033655,ENSSSCT00000049131,7,1955889,-
ENSSSCG00000033657,ENSSSCT00000062618,1,136617105,+
ENSSSCG00000033667,ENSSSCT00000037889,AEMK02000265.1,21831,-
ENSSSCG00000033669,ENSSSCT00000057916,4,62601439,-
ENSSSCG00000033673,ENSSSCT00000091572,AEMK02000569.1,795873,-
ENSSSCG00000033674,ENSSSCT00000064783,3,22383264,-
ENSSSCG00000033675,ENSSSCT00000056760,17,47541812,+
ENSSSCG00000033682,ENSSSCT00000083538,2,81813271,-
ENSSSCG00000033684,ENSSSCT00000074807,6,49998414,-
ENSSSCG00000033685,ENSSSCT00000042505,AEMK02000682.1,551728,-
ENSSSCG00000033687,ENSSSCT00000063502,5,17418121,+
ENSSSCG00000033688,ENSSSCT00000047272,7,100221956,-
ENSSSCG00000033689,ENSSSCT00000039021,12,957080,-
ENSSSCG00000033691,ENSSSCT00000060341,3,39837515,-
ENSSSCG00000033692,ENSSSCT00000039089,14,55749473,+
ENSSSCG00000033695,ENSSSCT00000049953,6,43529806,+
ENSSSCG00000033697,ENSSSCT00000024892,3,40001326,+
ENSSSCG00000033700,ENSSSCT00000041673,14,90481070,+
ENSSSCG00000033702,ENSSSCT00000063655,6,44966390,-
ENSSSCG00000033703,ENSSSCT00000057269,2,12260985,-
ENSSSCG00000033706,ENSSSCT00000045340,12,51562440,+
ENSSSCG00000033708,ENSSSCT00000041213,18,55925530,+
ENSSSCG00000033716,ENSSSCT00000079945,AEMK02000434.1,117084,+
ENSSSCG00000033720,ENSSSCT00000051438,AEMK02000452.1,2995093,+
ENSSSCG00000033721,ENSSSCT00000047337,7,77058644,-
ENSSSCG00000033726,ENSSSCT00000060476,4,1541923,+
ENSSSCG00000033728,ENSSSCT00000052605,4,55116164,+
ENSSSCG00000033731,ENSSSCT00000041888,12,25888293,-
ENSSSCG00000033732,ENSSSCT00000051194,11,77356112,-
ENSSSCG00000033733,ENSSSCT00000067587,13,202943303,-
ENSSSCG00000033735,ENSSSCT00000037136,6,63341643,-
ENSSSCG00000033740,ENSSSCT00000064136,2,1497841,-
ENSSSCG00000033741,ENSSSCT00000076241,6,17645422,-
ENSSSCG00000033744,ENSSSCT00000054246,3,18346446,-
ENSSSCG00000033750,ENSSSCT00000024782,17,12585988,-
ENSSSCG00000033753,ENSSSCT00000050261,3,114714174,-
ENSSSCG00000033757,ENSSSCT00000062858,2,7870487,-
ENSSSCG00000033759,ENSSSCT00000046951,2,75068698,+
ENSSSCG00000033760,ENSSSCT00000067071,6,48831014,+
ENSSSCG00000033763,ENSSSCT00000057300,1,230907674,-
ENSSSCG00000033766,ENSSSCT00000044390,5,42575976,-
ENSSSCG00000033768,ENSSSCT00000107088,9,64460693,+
ENSSSCG00000033780,ENSSSCT00000095395,2,192997,+
ENSSSCG00000033786,ENSSSCT00000041686,2,44890154,+
ENSSSCG00000033787,ENSSSCT00000048141,14,51624942,+
ENSSSCG00000033788,ENSSSCT00000041870,12,1232872,+
ENSSSCG00000033791,ENSSSCT00000045953,4,54935860,+
ENSSSCG00000033792,ENSSSCT00000037401,3,41160077,-
ENSSSCG00000033800,ENSSSCT00000040651,1,185397812,+
ENSSSCG00000033805,ENSSSCT00000070735,1,234370868,+
ENSSSCG00000033806,ENSSSCT00000058854,9,3419472,-
ENSSSCG00000033807,ENSSSCT00000048034,7,117242760,+
ENSSSCG00000033809,ENSSSCT00000045673,2,1183315,-
ENSSSCG00000033811,ENSSSCT00000090020,6,27684403,+
ENSSSCG00000033814,ENSSSCT00000065388,16,39958520,-
ENSSSCG00000033815,ENSSSCT00000046992,13,125338850,-
ENSSSCG00000033816,ENSSSCT00000056514,2,68677533,-
ENSSSCG00000033822,ENSSSCT00000056121,9,12479907,+
ENSSSCG00000033823,ENSSSCT00000060667,5,7582959,-
ENSSSCG00000033833,ENSSSCT00000064762,14,47550461,-
ENSSSCG00000033834,ENSSSCT00000064404,8,107910973,+
ENSSSCG00000033836,ENSSSCT00000042300,6,48813168,+
ENSSSCG00000033842,ENSSSCT00000038268,6,12223748,+
ENSSSCG00000033843,ENSSSCT00000098907,5,48555738,-
ENSSSCG00000033844,ENSSSCT00000052132,3,102195741,+
ENSSSCG00000033849,ENSSSCT00000047486,6,54440727,+
ENSSSCG00000033854,ENSSSCT00000054436,5,10152534,-
ENSSSCG00000033858,ENSSSCT00000044015,Y,6996329,-
ENSSSCG00000033860,ENSSSCT00000031688,13,117147604,-
ENSSSCG00000033871,ENSSSCT00000044544,8,83353231,+
ENSSSCG00000033873,ENSSSCT00000047982,8,2708426,-
ENSSSCG00000033876,ENSSSCT00000051638,14,40141668,-
ENSSSCG00000033878,ENSSSCT00000052981,9,21640115,-
ENSSSCG00000033880,ENSSSCT00000058553,2,1584842,+
ENSSSCG00000033883,ENSSSCT00000051048,12,3728736,+
ENSSSCG00000033885,ENSSSCT00000040307,3,53692928,-
ENSSSCG00000033887,ENSSSCT00000042230,6,78282377,-
ENSSSCG00000033892,ENSSSCT00000036805,6,92432133,-
ENSSSCG00000033894,ENSSSCT00000059566,1,34359698,-
ENSSSCG00000033898,ENSSSCT00000047734,13,163443646,-
ENSSSCG00000033906,ENSSSCT00000063710,17,47556686,+
ENSSSCG00000033909,ENSSSCT00000058393,18,6386988,-
ENSSSCG00000033912,ENSSSCT00000088479,2,119965696,-
ENSSSCG00000033913,ENSSSCT00000000732,5,63627313,+
ENSSSCG00000033918,ENSSSCT00000034617,12,6681239,-
ENSSSCG00000033919,ENSSSCT00000045713,11,11896079,-
ENSSSCG00000033920,ENSSSCT00000063526,6,976822,-
ENSSSCG00000033922,ENSSSCT00000060446,4,77673244,+
ENSSSCG00000033926,ENSSSCT00000039140,3,1566915,+
ENSSSCG00000033933,ENSSSCT00000054174,6,59056794,+
ENSSSCG00000033937,ENSSSCT00000054964,9,33720877,+
ENSSSCG00000033941,ENSSSCT00000086417,15,94478021,+
ENSSSCG00000033944,ENSSSCT00000057260,6,17558020,-
ENSSSCG00000033945,ENSSSCT00000050007,10,1539663,-
ENSSSCG00000033946,ENSSSCT00000050346,17,62165407,-
ENSSSCG00000033949,ENSSSCT00000089982,2,76039656,+
ENSSSCG00000033952,ENSSSCT00000056342,6,170324809,+
ENSSSCG00000033954,ENSSSCT00000065027,7,55840607,+
ENSSSCG00000033958,ENSSSCT00000074288,7,81208491,-
ENSSSCG00000033982,ENSSSCT00000063901,3,8918872,+
ENSSSCG00000033983,ENSSSCT00000049695,5,6208548,+
ENSSSCG00000033987,ENSSSCT00000064702,15,86471156,+
ENSSSCG00000033991,ENSSSCT00000068792,AEMK02000682.1,777849,+
ENSSSCG00000033993,ENSSSCT00000041634,16,26347135,-
ENSSSCG00000033998,ENSSSCT00000089002,2,13491826,+
ENSSSCG00000034000,ENSSSCT00000037901,1,157937650,-
ENSSSCG00000034012,ENSSSCT00000091301,15,45764213,-
ENSSSCG00000034013,ENSSSCT00000040551,6,63686546,+
ENSSSCG00000034014,ENSSSCT00000046318,14,51102613,+
ENSSSCG00000034017,ENSSSCT00000099672,6,88628313,+
ENSSSCG00000034019,ENSSSCT00000083363,3,6396899,-
ENSSSCG00000034027,ENSSSCT00000058736,6,62870425,+
ENSSSCG00000034031,ENSSSCT00000047356,4,108316,-
ENSSSCG00000034035,ENSSSCT00000060804,6,165709964,-
ENSSSCG00000034036,ENSSSCT00000095715,AEMK02000682.1,1397547,+
ENSSSCG00000034039,ENSSSCT00000080368,AEMK02000258.1,351766,+
ENSSSCG00000034040,ENSSSCT00000055932,12,61362720,-
ENSSSCG00000034044,ENSSSCT00000048542,12,60922474,+
ENSSSCG00000034045,ENSSSCT00000075111,17,38885117,+
ENSSSCG00000034049,ENSSSCT00000040172,12,58939745,-
ENSSSCG00000034058,ENSSSCT00000054661,12,1113397,+
ENSSSCG00000034059,ENSSSCT00000046901,6,167595835,-
ENSSSCG00000034062,ENSSSCT00000054670,2,84996716,+
ENSSSCG00000034066,ENSSSCT00000044401,5,73556233,-
ENSSSCG00000034070,ENSSSCT00000050308,7,52793927,-
ENSSSCG00000034074,ENSSSCT00000050202,3,25239048,+
ENSSSCG00000034086,ENSSSCT00000057096,10,63599453,-
ENSSSCG00000034090,ENSSSCT00000089900,7,53146404,+
ENSSSCG00000034092,ENSSSCT00000088097,3,8031835,+
ENSSSCG00000034096,ENSSSCT00000039078,6,167091630,-
ENSSSCG00000034101,ENSSSCT00000048250,15,140282094,+
ENSSSCG00000034102,ENSSSCT00000049180,9,10032128,+
ENSSSCG00000034107,ENSSSCT00000073349,6,63414357,-
ENSSSCG00000034110,ENSSSCT00000063289,7,77436772,-
ENSSSCG00000034113,ENSSSCT00000016299,9,25503695,-
ENSSSCG00000034114,ENSSSCT00000037203,7,112897186,-
ENSSSCG00000034119,ENSSSCT00000051957,10,46800323,-
ENSSSCG00000034120,ENSSSCT00000005658,1,200761004,+
ENSSSCG00000034122,ENSSSCT00000049086,8,6115002,+
ENSSSCG00000034124,ENSSSCT00000044906,1,107951646,+
ENSSSCG00000034127,ENSSSCT00000037319,6,159574405,-
ENSSSCG00000034129,ENSSSCT00000042508,3,111438707,-
ENSSSCG00000034131,ENSSSCT00000050680,7,5236812,-
ENSSSCG00000034137,ENSSSCT00000103625,1,107886658,+
ENSSSCG00000034139,ENSSSCT00000058643,1,30533282,-
ENSSSCG00000034146,ENSSSCT00000062638,12,2562440,+
ENSSSCG00000034151,ENSSSCT00000087346,10,24218139,+
ENSSSCG00000034153,ENSSSCT00000055172,3,8026543,-
ENSSSCG00000034154,ENSSSCT00000064549,3,42711444,+
ENSSSCG00000034156,ENSSSCT00000069416,11,22144922,-
ENSSSCG00000034159,ENSSSCT00000050760,4,95989474,-
ENSSSCG00000034164,ENSSSCT00000011858,10,11825546,-
ENSSSCG00000034165,ENSSSCT00000063561,6,17841641,+
ENSSSCG00000034167,ENSSSCT00000065757,13,197711679,+
ENSSSCG00000034173,ENSSSCT00000071550,17,62174644,+
ENSSSCG00000034174,ENSSSCT00000094045,6,61584701,+
ENSSSCG00000034178,ENSSSCT00000049035,1,271075316,+
ENSSSCG00000034181,ENSSSCT00000054047,8,9182892,-
ENSSSCG00000034182,ENSSSCT00000064640,AEMK02000679.1,89217,-
ENSSSCG00000034186,ENSSSCT00000046601,17,62813991,-
ENSSSCG00000034188,ENSSSCT00000053172,AEMK02000361.1,128382,+
ENSSSCG00000034191,ENSSSCT00000055966,2,42453681,+
ENSSSCG00000034192,ENSSSCT00000040568,6,29592706,-
ENSSSCG00000034197,ENSSSCT00000039200,13,61703621,+
ENSSSCG00000034200,ENSSSCT00000040625,13,26107223,-
ENSSSCG00000034203,ENSSSCT00000065105,10,31001011,+
ENSSSCG00000034207,ENSSSCT00000037850,17,51722426,+
ENSSSCG00000034211,ENSSSCT00000066374,6,55272890,+
ENSSSCG00000034212,ENSSSCT00000087728,12,15064909,+
ENSSSCG00000034213,ENSSSCT00000060646,1,203414972,-
ENSSSCG00000034217,ENSSSCT00000072015,12,35433299,-
ENSSSCG00000034219,ENSSSCT00000089396,18,7397773,+
ENSSSCG00000034220,ENSSSCT00000054485,AEMK02000576.1,592,+
ENSSSCG00000034227,ENSSSCT00000042194,1,265642132,-
ENSSSCG00000034229,ENSSSCT00000061763,13,195928292,-
ENSSSCG00000034230,ENSSSCT00000062866,5,7515370,-
ENSSSCG00000034239,ENSSSCT00000039074,1,243106974,+
ENSSSCG00000034242,ENSSSCT00000054884,4,60595789,-
ENSSSCG00000034259,ENSSSCT00000048672,17,58053674,-
ENSSSCG00000034260,ENSSSCT00000043610,2,59411358,-
ENSSSCG00000034261,ENSSSCT00000052400,6,158261993,+
ENSSSCG00000034262,ENSSSCT00000057168,15,70394095,-
ENSSSCG00000034265,ENSSSCT00000042523,5,6929297,+
ENSSSCG00000034266,ENSSSCT00000092479,3,40694872,-
ENSSSCG00000034272,ENSSSCT00000052891,5,376551,+
ENSSSCG00000034278,ENSSSCT00000043438,1,253868332,+
ENSSSCG00000034280,ENSSSCT00000072057,8,96856006,-
ENSSSCG00000034284,ENSSSCT00000003637,6,58941145,+
ENSSSCG00000034285,ENSSSCT00000057755,2,24547644,+
ENSSSCG00000034286,ENSSSCT00000064161,8,4447601,-
ENSSSCG00000034288,ENSSSCT00000047201,3,8013747,+
ENSSSCG00000034290,ENSSSCT00000086975,7,94219385,-
ENSSSCG00000034291,ENSSSCT00000060686,11,8805881,-
ENSSSCG00000034292,ENSSSCT00000040523,6,91312216,+
ENSSSCG00000034297,ENSSSCT00000049564,6,67279603,-
ENSSSCG00000034301,ENSSSCT00000062249,6,61740708,+
ENSSSCG00000034302,ENSSSCT00000027401,16,79361787,+
ENSSSCG00000034308,ENSSSCT00000078666,14,77957851,+
ENSSSCG00000034314,ENSSSCT00000063468,2,59499564,+
ENSSSCG00000034318,ENSSSCT00000083605,13,69441116,+
ENSSSCG00000034321,ENSSSCT00000048692,4,41747654,+
ENSSSCG00000034339,ENSSSCT00000014674,2,77220972,+
ENSSSCG00000034345,ENSSSCT00000036722,X,125754671,+
ENSSSCG00000034347,ENSSSCT00000042080,3,8834274,+
ENSSSCG00000034348,ENSSSCT00000049957,11,11208709,+
ENSSSCG00000034350,ENSSSCT00000054708,5,6230367,-
ENSSSCG00000034351,ENSSSCT00000049407,15,74335112,+
ENSSSCG00000034353,ENSSSCT00000056619,AEMK02000623.1,96467,-
ENSSSCG00000034357,ENSSSCT00000026336,13,32059541,+
ENSSSCG00000034358,ENSSSCT00000066718,12,10558169,-
ENSSSCG00000034360,ENSSSCT00000043262,4,110845132,-
ENSSSCG00000034364,ENSSSCT00000066110,12,59654192,-
ENSSSCG00000034367,ENSSSCT00000100374,6,95256097,-
ENSSSCG00000034369,ENSSSCT00000064614,13,81867740,+
ENSSSCG00000034373,ENSSSCT00000057633,12,3935368,-
ENSSSCG00000034378,ENSSSCT00000056522,13,197007303,+
ENSSSCG00000034379,ENSSSCT00000041979,12,61396371,+
ENSSSCG00000034385,ENSSSCT00000002964,6,4443805,-
ENSSSCG00000034386,ENSSSCT00000045994,14,31674757,+
ENSSSCG00000034387,ENSSSCT00000051108,2,7167212,-
ENSSSCG00000034390,ENSSSCT00000062181,3,2266355,-
ENSSSCG00000034395,ENSSSCT00000039485,15,110705585,+
ENSSSCG00000034398,ENSSSCT00000040863,4,41373740,+
ENSSSCG00000034399,ENSSSCT00000089714,2,149151433,-
ENSSSCG00000034400,ENSSSCT00000048544,6,55661212,-
ENSSSCG00000034405,ENSSSCT00000053183,5,6871625,-
ENSSSCG00000034406,ENSSSCT00000039163,12,6266163,-
ENSSSCG00000034407,ENSSSCT00000073746,5,42518671,+
ENSSSCG00000034414,ENSSSCT00000079508,6,19154177,-
ENSSSCG00000034415,ENSSSCT00000066182,1,99043165,-
ENSSSCG00000034418,ENSSSCT00000052682,5,59831183,-
ENSSSCG00000034427,ENSSSCT00000064791,1,100699403,-
ENSSSCG00000034429,ENSSSCT00000042387,6,78302062,+
ENSSSCG00000034440,ENSSSCT00000043520,12,39739630,+
ENSSSCG00000034441,ENSSSCT00000055910,2,4123829,+
ENSSSCG00000034444,ENSSSCT00000059458,14,73323642,+
ENSSSCG00000034445,ENSSSCT00000048960,3,18091071,+
ENSSSCG00000034449,ENSSSCT00000043802,6,82854270,-
ENSSSCG00000034450,ENSSSCT00000104058,13,147775891,-
ENSSSCG00000034455,ENSSSCT00000076795,6,976980,+
ENSSSCG00000034465,ENSSSCT00000044582,7,76158891,-
ENSSSCG00000034468,ENSSSCT00000037183,15,48348527,-
ENSSSCG00000034469,ENSSSCT00000051780,Y,4992297,-
ENSSSCG00000034474,ENSSSCT00000049517,5,19212905,+
ENSSSCG00000034479,ENSSSCT00000058511,14,38668118,+
ENSSSCG00000034487,ENSSSCT00000086338,X,41774245,-
ENSSSCG00000034488,ENSSSCT00000064994,14,72606360,-
ENSSSCG00000034490,ENSSSCT00000049268,7,44000238,-
ENSSSCG00000034491,ENSSSCT00000044701,5,73826430,-
ENSSSCG00000034493,ENSSSCT00000041501,13,160224508,-
ENSSSCG00000034495,ENSSSCT00000068992,4,78981003,-
ENSSSCG00000034500,ENSSSCT00000050471,16,49771789,-
ENSSSCG00000034501,ENSSSCT00000063770,13,162330585,+
ENSSSCG00000034502,ENSSSCT00000044756,6,69675699,+
ENSSSCG00000034503,ENSSSCT00000047208,15,64293154,-
ENSSSCG00000034506,ENSSSCT00000070884,2,11420298,-
ENSSSCG00000034510,ENSSSCT00000042940,14,31027993,-
ENSSSCG00000034511,ENSSSCT00000065800,2,149079499,-
ENSSSCG00000034515,ENSSSCT00000048420,13,147508739,-
ENSSSCG00000034516,ENSSSCT00000075014,1,180145054,-
ENSSSCG00000034517,ENSSSCT00000085387,3,4455021,+
ENSSSCG00000034518,ENSSSCT00000054846,1,269985523,-
ENSSSCG00000034519,ENSSSCT00000050888,1,158113501,-
ENSSSCG00000034521,ENSSSCT00000036721,6,29339841,+
ENSSSCG00000034522,ENSSSCT00000045068,16,79473712,-
ENSSSCG00000034524,ENSSSCT00000059436,AEMK02000529.1,6852,+
ENSSSCG00000034528,ENSSSCT00000042396,17,33156324,-
ENSSSCG00000034529,ENSSSCT00000065535,13,34682294,+
ENSSSCG00000034539,ENSSSCT00000035569,4,96165570,+
ENSSSCG00000034540,ENSSSCT00000041056,6,57129219,-
ENSSSCG00000034545,ENSSSCT00000014716,2,75727989,-
ENSSSCG00000034547,ENSSSCT00000057284,6,64499986,-
ENSSSCG00000034551,ENSSSCT00000043891,4,503193,-
ENSSSCG00000034555,ENSSSCT00000043848,5,62106726,+
ENSSSCG00000034562,ENSSSCT00000055705,AEMK02000682.1,697997,+
ENSSSCG00000034569,ENSSSCT00000093821,2,51285488,+
ENSSSCG00000034570,ENSSSCT00000060129,6,84857982,-
ENSSSCG00000034572,ENSSSCT00000084521,6,6254564,+
ENSSSCG00000034581,ENSSSCT00000073157,4,107416927,-
ENSSSCG00000034607,ENSSSCT00000038459,3,42135939,-
ENSSSCG00000034608,ENSSSCT00000069934,12,5885292,-
ENSSSCG00000034609,ENSSSCT00000045797,12,60126173,-
ENSSSCG00000034610,ENSSSCT00000105222,5,30188885,+
ENSSSCG00000034611,ENSSSCT00000023185,6,93589001,-
ENSSSCG00000034614,ENSSSCT00000070696,13,35257795,-
ENSSSCG00000034615,ENSSSCT00000055353,2,74220816,-
ENSSSCG00000034616,ENSSSCT00000060298,13,139927781,+
ENSSSCG00000034617,ENSSSCT00000045760,3,85992503,-
ENSSSCG00000034618,ENSSSCT00000060801,6,91293272,-
ENSSSCG00000034623,ENSSSCT00000017211,15,47104494,+
ENSSSCG00000034624,ENSSSCT00000044403,13,197087675,-
ENSSSCG00000034625,ENSSSCT00000053969,17,37218126,-
ENSSSCG00000034627,ENSSSCT00000040423,6,77161097,+
ENSSSCG00000034630,ENSSSCT00000053691,15,106776631,+
ENSSSCG00000034632,ENSSSCT00000048737,5,10169512,-
ENSSSCG00000034633,ENSSSCT00000051364,8,1313154,+
ENSSSCG00000034635,ENSSSCT00000046822,3,18216102,-
ENSSSCG00000034639,ENSSSCT00000039107,18,7970169,-
ENSSSCG00000034645,ENSSSCT00000059044,13,167803421,-
ENSSSCG00000034647,ENSSSCT00000041643,6,92547830,-
ENSSSCG00000034653,ENSSSCT00000042142,12,26155561,+
ENSSSCG00000034654,ENSSSCT00000065761,9,113787340,-
ENSSSCG00000034655,ENSSSCT00000089322,3,26366064,+
ENSSSCG00000034656,ENSSSCT00000046182,14,51602968,-
ENSSSCG00000034657,ENSSSCT00000055941,AEMK02000682.1,1473424,+
ENSSSCG00000034660,ENSSSCT00000049685,13,18860730,+
ENSSSCG00000034664,ENSSSCT00000047520,7,23834930,+
ENSSSCG00000034686,ENSSSCT00000058260,5,26557852,-
ENSSSCG00000034689,ENSSSCT00000059626,4,1256577,-
ENSSSCG00000034692,ENSSSCT00000037439,15,135003511,+
ENSSSCG00000034695,ENSSSCT00000047284,12,1078166,+
ENSSSCG00000034696,ENSSSCT00000059548,12,132201,-
ENSSSCG00000034701,ENSSSCT00000049629,14,141316292,-
ENSSSCG00000034703,ENSSSCT00000000891,5,78743398,-
ENSSSCG00000034704,ENSSSCT00000058237,1,161984368,-
ENSSSCG00000034706,ENSSSCT00000061307,16,69121447,-
ENSSSCG00000034708,ENSSSCT00000058997,8,111698757,+
ENSSSCG00000034709,ENSSSCT00000054798,AEMK02000452.1,1901450,+
ENSSSCG00000034711,ENSSSCT00000062054,13,133625529,+
ENSSSCG00000034714,ENSSSCT00000090714,16,4063071,+
ENSSSCG00000034715,ENSSSCT00000060705,3,55180694,-
ENSSSCG00000034716,ENSSSCT00000062261,12,1232738,-
ENSSSCG00000034720,ENSSSCT00000045763,3,26022064,-
ENSSSCG00000034721,ENSSSCT00000065045,6,29842658,+
ENSSSCG00000034722,ENSSSCT00000041540,12,39611868,+
ENSSSCG00000034723,ENSSSCT00000038027,12,1060648,+
ENSSSCG00000034725,ENSSSCT00000049812,10,33014473,-
ENSSSCG00000034726,ENSSSCT00000066285,1,194966334,+
ENSSSCG00000034727,ENSSSCT00000052765,6,167305255,-
ENSSSCG00000034728,ENSSSCT00000047139,3,39999748,-
ENSSSCG00000034730,ENSSSCT00000099788,1,96517631,-
ENSSSCG00000034731,ENSSSCT00000057760,13,205691460,-
ENSSSCG00000034732,ENSSSCT00000047083,AEMK02000682.1,1351566,+
ENSSSCG00000034733,ENSSSCT00000074324,5,51458615,-
ENSSSCG00000034735,ENSSSCT00000045680,8,66236143,-
ENSSSCG00000034738,ENSSSCT00000048898,AEMK02000452.1,2078978,+
ENSSSCG00000034739,ENSSSCT00000062802,9,109971611,-
ENSSSCG00000034740,ENSSSCT00000039553,14,14954836,-
ENSSSCG00000034741,ENSSSCT00000052008,15,81908460,+
ENSSSCG00000034743,ENSSSCT00000048406,8,101430245,+
ENSSSCG00000034746,ENSSSCT00000075785,10,19732139,-
ENSSSCG00000034749,ENSSSCT00000065734,1,261231274,-
ENSSSCG00000034752,ENSSSCT00000045227,12,34629646,-
ENSSSCG00000034753,ENSSSCT00000065355,7,64808444,-
ENSSSCG00000034754,ENSSSCT00000054130,14,124068263,+
ENSSSCG00000034756,ENSSSCT00000053202,3,110741130,-
ENSSSCG00000034758,ENSSSCT00000049972,13,206676730,+
ENSSSCG00000034763,ENSSSCT00000043241,11,76653881,-
ENSSSCG00000034765,ENSSSCT00000044264,6,97871891,+
ENSSSCG00000034767,ENSSSCT00000050627,6,100332956,+
ENSSSCG00000034768,ENSSSCT00000062816,3,4900570,+
ENSSSCG00000034771,ENSSSCT00000050583,1,128269452,-
ENSSSCG00000034774,ENSSSCT00000039158,3,18277571,-
ENSSSCG00000034776,ENSSSCT00000086341,5,1504406,-
ENSSSCG00000034778,ENSSSCT00000055352,6,167361221,-
ENSSSCG00000034779,ENSSSCT00000062031,12,20862357,+
ENSSSCG00000034782,ENSSSCT00000037763,12,20088566,-
ENSSSCG00000034783,ENSSSCT00000051106,5,16698929,+
ENSSSCG00000034786,ENSSSCT00000054136,13,136834115,+
ENSSSCG00000034792,ENSSSCT00000064657,6,55630036,-
ENSSSCG00000034795,ENSSSCT00000075049,2,87210846,+
ENSSSCG00000034798,ENSSSCT00000050869,1,188598501,+
ENSSSCG00000034810,ENSSSCT00000048546,6,88170251,-
ENSSSCG00000034811,ENSSSCT00000080758,8,12549603,-
ENSSSCG00000034814,ENSSSCT00000059270,6,77747819,+
ENSSSCG00000034815,ENSSSCT00000063346,6,59774078,+
ENSSSCG00000034816,ENSSSCT00000037788,6,104055814,+
ENSSSCG00000034818,ENSSSCT00000063045,11,77271373,+
ENSSSCG00000034820,ENSSSCT00000098582,4,1090874,+
ENSSSCG00000034821,ENSSSCT00000042908,X,83092697,+
ENSSSCG00000034827,ENSSSCT00000062165,3,22478588,-
ENSSSCG00000034841,ENSSSCT00000053169,17,62895556,-
ENSSSCG00000034843,ENSSSCT00000053535,5,10351,+
ENSSSCG00000034844,ENSSSCT00000057828,14,55901171,-
ENSSSCG00000034853,ENSSSCT00000059897,Y,25246146,+
ENSSSCG00000034854,ENSSSCT00000050644,AEMK02000682.1,1262524,+
ENSSSCG00000034858,ENSSSCT00000063122,12,48840163,+
ENSSSCG00000034859,ENSSSCT00000065145,2,66087453,+
ENSSSCG00000034860,ENSSSCT00000050297,14,45967502,+
ENSSSCG00000034863,ENSSSCT00000063616,6,28280502,+
ENSSSCG00000034864,ENSSSCT00000043678,14,45967290,-
ENSSSCG00000034866,ENSSSCT00000052123,AEMK02000380.1,65295,-
