Gene ID	Representative Transcript ID	Chromosome	TSS	strand
ENSDARG00000095623	ENSDART00000131443	5	31716713	-
ENSDARG00000095627	ENSDART00000130789	21	22720381	-
ENSDARG00000095633	ENSDART00000141345	8	20838342	-
ENSDARG00000095634	ENSDART00000134930	2	45454415	+
ENSDARG00000095635	ENSDART00000133426	5	61609448	-
ENSDARG00000095636	ENSDART00000144796	19	19984181	+
ENSDARG00000095638	ENSDART00000131518	19	32849036	-
ENSDARG00000095643	ENSDART00000105942	22	9862243	+
ENSDARG00000095651	ENSDART00000113087	1	40914752	-
ENSDARG00000095665	ENSDART00000143007	15	41932069	+
ENSDARG00000095667	ENSDART00000132489	22	2315996	+
ENSDARG00000095674	ENSDART00000132749	18	37272568	+
ENSDARG00000095675	ENSDART00000181835	9	43142677	-
ENSDARG00000095678	ENSDART00000193624	2	59376735	-
ENSDARG00000095687	ENSDART00000131612	21	4410771	+
ENSDARG00000095695	ENSDART00000155883	4	76745015	+
ENSDARG00000095696	ENSDART00000172592	4	77028136	+
ENSDARG00000095698	ENSDART00000142135	19	42566559	-
ENSDARG00000095704	ENSDART00000174974	22	2364835	+
ENSDARG00000095705	ENSDART00000171450	4	18606573	-
ENSDARG00000095708	ENSDART00000182796	15	888704	+
ENSDARG00000095717	ENSDART00000188365	4	77195833	+
ENSDARG00000095719	ENSDART00000140074	1	58353661	+
ENSDARG00000095724	ENSDART00000141090	8	23194408	-
ENSDARG00000095735	ENSDART00000137359	5	38645353	-
ENSDARG00000095741	ENSDART00000180047	9	8401796	+
ENSDARG00000095743	ENSDART00000141068	20	30035326	-
ENSDARG00000095744	ENSDART00000152593	12	16877136	-
ENSDARG00000095747	ENSDART00000133571	5	38752287	+
ENSDARG00000095750	ENSDART00000134684	5	57726425	+
ENSDARG00000095751	ENSDART00000002242	20	1398564	+
ENSDARG00000095754	ENSDART00000148146	5	19963537	-
ENSDARG00000095773	ENSDART00000160897	1	58442694	+
ENSDARG00000095774	ENSDART00000139192	23	19813677	+
ENSDARG00000095783	ENSDART00000148853	6	49769100	-
ENSDARG00000095789	ENSDART00000149163	16	9425451	-
ENSDARG00000095793	ENSDART00000150072	20	27194833	+
ENSDARG00000095796	ENSDART00000149042	16	17714664	+
ENSDARG00000095802	ENSDART00000148834	20	106481	+
ENSDARG00000095805	ENSDART00000184556	8	23390844	+
ENSDARG00000095821	ENSDART00000149154	16	43765993	+
ENSDARG00000095829	ENSDART00000132996	24	10303097	+
ENSDARG00000095830	ENSDART00000046420	16	51272006	-
ENSDARG00000095831	ENSDART00000187400	16	4031386	-
ENSDARG00000095837	ENSDART00000150238	2	13333932	-
ENSDARG00000095853	ENSDART00000148433	10	6625785	+
ENSDARG00000095854	ENSDART00000148418	22	10586191	-
ENSDARG00000095861	ENSDART00000149422	23	44923510	+
ENSDARG00000095863	ENSDART00000184289	16	45917683	-
ENSDARG00000095879	ENSDART00000143009	8	53080515	+
ENSDARG00000095884	ENSDART00000149112	10	6729670	+
ENSDARG00000095885	ENSDART00000149020	5	32260502	+
ENSDARG00000095890	ENSDART00000167736	16	6750289	+
ENSDARG00000095891	ENSDART00000149229	12	11258404	-
ENSDARG00000095893	ENSDART00000149204	20	27225876	-
ENSDARG00000095896	ENSDART00000149202	6	14949950	+
ENSDARG00000095897	ENSDART00000150204	6	49898881	-
ENSDARG00000095901	ENSDART00000169836	6	20707846	-
ENSDARG00000095902	ENSDART00000148571	10	6747720	+
ENSDARG00000095904	ENSDART00000137029	16	32082375	+
ENSDARG00000095908	ENSDART00000168560	5	4366431	+
ENSDARG00000095913	ENSDART00000149093	22	36719821	+
ENSDARG00000095914	ENSDART00000149369	6	31806345	-
ENSDARG00000095927	ENSDART00000149643	10	6613279	+
ENSDARG00000095930	ENSDART00000139917	5	32246872	+
ENSDARG00000095934	ENSDART00000149380	1	34750169	-
ENSDARG00000095937	ENSDART00000149714	14	30587861	-
ENSDARG00000095939	ENSDART00000148929	11	29975830	+
ENSDARG00000095940	ENSDART00000149673	22	6445861	-
ENSDARG00000095944	ENSDART00000149113	16	25989943	+
ENSDARG00000095946	ENSDART00000150005	16	7214513	-
ENSDARG00000095947	ENSDART00000157464	12	46841918	+
ENSDARG00000095949	ENSDART00000148883	1	43983405	-
ENSDARG00000095953	ENSDART00000148377	10	6664911	+
ENSDARG00000095963	ENSDART00000149355	23	44881020	+
ENSDARG00000095966	ENSDART00000148385	22	6420239	-
ENSDARG00000095974	ENSDART00000149061	3	1146497	-
ENSDARG00000095975	ENSDART00000149252	10	29733194	-
ENSDARG00000095981	ENSDART00000150247	4	10931729	-
ENSDARG00000095993	ENSDART00000150797	4	43392655	+
ENSDARG00000095997	ENSDART00000150647	4	33095657	+
ENSDARG00000096000	ENSDART00000150796	4	43388943	-
ENSDARG00000096001	ENSDART00000174393	4	77060874	+
ENSDARG00000096003	ENSDART00000150842	1	49434798	-
ENSDARG00000096011	ENSDART00000150712	4	33371634	-
ENSDARG00000096012	ENSDART00000150544	4	45224962	+
ENSDARG00000096030	ENSDART00000174310	4	73672430	+
ENSDARG00000096031	ENSDART00000150386	1	49250490	-
ENSDARG00000096034	ENSDART00000150527	4	28442262	+
ENSDARG00000096037	ENSDART00000150391	4	5249494	+
ENSDARG00000096041	ENSDART00000150282	4	45301719	-
ENSDARG00000096045	ENSDART00000187933	4	28364237	+
ENSDARG00000096073	ENSDART00000110976	13	38814521	+
ENSDARG00000096081	ENSDART00000161369	25	25438165	+
ENSDARG00000096083	ENSDART00000150760	4	11064073	-
ENSDARG00000096095	ENSDART00000150330	2	27855102	+
ENSDARG00000096110	ENSDART00000150631	25	25384045	-
ENSDARG00000096118	ENSDART00000150698	4	736395	+
ENSDARG00000096120	ENSDART00000150704	4	73650074	-
ENSDARG00000096141	ENSDART00000150261	4	73683468	+
ENSDARG00000096153	ENSDART00000150250	4	11132617	-
ENSDARG00000096156	ENSDART00000150764	4	11106856	-
ENSDARG00000096172	ENSDART00000169580	4	48802365	+
ENSDARG00000096186	ENSDART00000150851	4	33225161	+
ENSDARG00000096189	ENSDART00000150269	4	43056627	-
ENSDARG00000096210	ENSDART00000150655	4	59362813	+
ENSDARG00000096214	ENSDART00000150362	1	54765262	-
ENSDARG00000096217	ENSDART00000150798	4	45148652	+
ENSDARG00000096222	ENSDART00000150246	4	50759477	-
ENSDARG00000096226	ENSDART00000150773	4	43071336	-
ENSDARG00000096229	ENSDART00000151506	3	37790351	+
ENSDARG00000096233	ENSDART00000151105	3	37759969	-
ENSDARG00000096234	ENSDART00000151091	3	34624745	-
ENSDARG00000096242	ENSDART00000167679	3	28828569	-
ENSDARG00000096249	ENSDART00000166920	2	55429988	+
ENSDARG00000096257	ENSDART00000150897	3	32526263	+
ENSDARG00000096258	ENSDART00000151522	20	54924593	-
ENSDARG00000096271	ENSDART00000151195	6	11780070	-
ENSDARG00000096278	ENSDART00000109425	19	44004348	+
ENSDARG00000096299	ENSDART00000102315	19	43987389	+
ENSDARG00000096304	ENSDART00000167596	23	46183410	+
ENSDARG00000096305	ENSDART00000150902	21	45223194	+
ENSDARG00000096306	ENSDART00000192167	6	3507536	-
ENSDARG00000096311	ENSDART00000151135	19	10603405	+
ENSDARG00000096319	ENSDART00000151349	6	52350511	+
ENSDARG00000096327	ENSDART00000151478	19	43563179	+
ENSDARG00000096331	ENSDART00000150997	3	32603191	-
ENSDARG00000096346	ENSDART00000150967	6	6797520	+
ENSDARG00000096355	ENSDART00000170201	3	34027178	-
ENSDARG00000096359	ENSDART00000151234	19	22387141	-
ENSDARG00000096375	ENSDART00000183403	6	11792152	-
ENSDARG00000096380	ENSDART00000151181	21	21828261	-
ENSDARG00000096381	ENSDART00000185752	21	21811867	+
ENSDARG00000096382	ENSDART00000151654	21	21791343	+
ENSDARG00000096398	ENSDART00000151672	6	8339298	+
ENSDARG00000096411	ENSDART00000150995	6	6673813	-
ENSDARG00000096415	ENSDART00000166503	23	4709607	+
ENSDARG00000096428	ENSDART00000151227	6	8466749	-
ENSDARG00000096445	ENSDART00000152021	17	25737452	-
ENSDARG00000096451	ENSDART00000151836	24	12745222	-
ENSDARG00000096454	ENSDART00000034505	6	112579	+
ENSDARG00000096457	ENSDART00000188289	24	16149251	+
ENSDARG00000096481	ENSDART00000151905	4	41311345	+
ENSDARG00000096491	ENSDART00000151948	4	41209037	-
ENSDARG00000096497	ENSDART00000151890	4	40407853	-
ENSDARG00000096505	ENSDART00000152480	12	10179452	+
ENSDARG00000096506	ENSDART00000152479	1	12046544	+
ENSDARG00000096514	ENSDART00000152318	1	55239160	+
ENSDARG00000096515	ENSDART00000152392	1	12068520	-
ENSDARG00000096522	ENSDART00000152508	12	638435	+
ENSDARG00000096528	ENSDART00000152744	1	58608978	+
ENSDARG00000096532	ENSDART00000152316	12	2993095	-
ENSDARG00000096533	ENSDART00000152487	12	6159545	-
ENSDARG00000096545	ENSDART00000159874	15	41901710	+
ENSDARG00000096546	ENSDART00000150863	1	5746030	-
ENSDARG00000096554	ENSDART00000180366	1	26677406	+
ENSDARG00000096567	ENSDART00000152230	20	11800063	+
ENSDARG00000096575	ENSDART00000182306	15	23523337	+
ENSDARG00000096577	ENSDART00000152441	1	55478653	+
ENSDARG00000096586	ENSDART00000152233	1	59139599	-
ENSDARG00000096594	ENSDART00000181437	1	10110217	+
ENSDARG00000096597	ENSDART00000170011	15	6774994	+
ENSDARG00000096602	ENSDART00000152304	12	54375	-
ENSDARG00000096603	ENSDART00000152329	25	36292057	+
ENSDARG00000096614	ENSDART00000152320	15	23534126	+
ENSDARG00000096616	ENSDART00000152771	12	4683325	-
ENSDARG00000096620	ENSDART00000064565	20	263056	+
ENSDARG00000096624	ENSDART00000152274	12	7157527	-
ENSDARG00000096628	ENSDART00000152742	12	14143344	-
ENSDARG00000096631	ENSDART00000152308	12	1406480	-
ENSDARG00000096635	ENSDART00000152458	20	13722514	-
ENSDARG00000096637	ENSDART00000152170	12	27242533	-
ENSDARG00000096645	ENSDART00000152302	12	5977777	+
ENSDARG00000096661	ENSDART00000152807	1	55270966	-
ENSDARG00000096662	ENSDART00000161691	12	695619	+
ENSDARG00000096663	ENSDART00000152826	20	13956106	+
ENSDARG00000096664	ENSDART00000152467	12	13155653	-
ENSDARG00000096667	ENSDART00000152803	1	26667872	+
ENSDARG00000096668	ENSDART00000152150	1	30723258	-
ENSDARG00000096678	ENSDART00000153374	12	38548299	-
ENSDARG00000096687	ENSDART00000169548	12	47601845	-
ENSDARG00000096689	ENSDART00000153074	3	31093455	+
ENSDARG00000096701	ENSDART00000153229	12	35095414	-
ENSDARG00000096703	ENSDART00000153299	20	27691307	+
ENSDARG00000096711	ENSDART00000153200	12	28848015	-
ENSDARG00000096712	ENSDART00000152983	12	25887864	-
ENSDARG00000096714	ENSDART00000153381	3	31058464	+
ENSDARG00000096715	ENSDART00000152965	20	47188966	-
ENSDARG00000096716	ENSDART00000153363	12	49154934	-
ENSDARG00000096720	ENSDART00000152874	12	31608905	+
ENSDARG00000096721	ENSDART00000153159	12	28971002	-
ENSDARG00000096722	ENSDART00000153415	12	19401854	+
ENSDARG00000096725	ENSDART00000152968	12	34852342	-
ENSDARG00000096726	ENSDART00000153262	4	77680276	-
ENSDARG00000096728	ENSDART00000152996	12	31608908	+
ENSDARG00000096738	ENSDART00000153460	12	49135755	+
ENSDARG00000096739	ENSDART00000153112	12	22607761	+
ENSDARG00000096743	ENSDART00000153459	20	27427112	+
ENSDARG00000096748	ENSDART00000152917	20	27325258	-
ENSDARG00000096749	ENSDART00000153026	12	34827477	-
ENSDARG00000096756	ENSDART00000152933	8	23142946	+
ENSDARG00000096757	ENSDART00000153340	12	31537604	+
ENSDARG00000096760	ENSDART00000153178	12	28986308	+
ENSDARG00000096765	ENSDART00000152939	20	43602650	-
ENSDARG00000096773	ENSDART00000144133	20	39416729	+
ENSDARG00000096777	ENSDART00000152937	12	28910434	-
ENSDARG00000096782	ENSDART00000153094	12	26608883	+
ENSDARG00000096786	ENSDART00000153417	12	30558694	-
ENSDARG00000096791	ENSDART00000153307	2	6181383	+
ENSDARG00000096797	ENSDART00000153034	12	35105670	-
ENSDARG00000096802	ENSDART00000153462	20	32669475	+
ENSDARG00000096804	ENSDART00000163755	12	22657923	+
ENSDARG00000096808	ENSDART00000153361	12	26491464	-
ENSDARG00000096809	ENSDART00000152866	2	5927255	+
ENSDARG00000096816	ENSDART00000153661	12	39203745	+
ENSDARG00000096828	ENSDART00000154224	15	617797	-
ENSDARG00000096829	ENSDART00000015034	18	46151505	+
ENSDARG00000096830	ENSDART00000153472	25	10913725	+
ENSDARG00000096834	ENSDART00000155527	19	20199167	-
ENSDARG00000096843	ENSDART00000154424	17	24919297	-
ENSDARG00000096849	ENSDART00000156918	3	32337653	-
ENSDARG00000096851	ENSDART00000156479	3	61387273	-
ENSDARG00000096863	ENSDART00000156481	15	38046435	+
ENSDARG00000096874	ENSDART00000180250	7	66565572	+
ENSDARG00000096888	ENSDART00000148677	16	51299061	-
ENSDARG00000096897	ENSDART00000155326	23	13928346	+
ENSDARG00000096901	ENSDART00000192053	15	864761	+
ENSDARG00000096902	ENSDART00000153555	17	37312922	-
ENSDARG00000096904	ENSDART00000155038	23	16485190	-
ENSDARG00000096906	ENSDART00000153847	15	714203	+
ENSDARG00000096908	ENSDART00000155827	6	34028532	+
ENSDARG00000096915	ENSDART00000155157	25	10571090	+
ENSDARG00000096917	ENSDART00000155118	22	13350356	-
ENSDARG00000096920	ENSDART00000156071	5	3627110	-
ENSDARG00000096927	ENSDART00000153587	15	660289	-
ENSDARG00000096932	ENSDART00000156419	24	6107901	+
ENSDARG00000096933	ENSDART00000155575	16	42772678	+
ENSDARG00000096940	ENSDART00000156529	25	10987817	+
ENSDARG00000096941	ENSDART00000191235	15	846892	+
ENSDARG00000096949	ENSDART00000154347	6	40044111	-
ENSDARG00000096950	ENSDART00000156384	15	14064302	-
ENSDARG00000096954	ENSDART00000154817	6	46309795	+
ENSDARG00000096959	ENSDART00000154112	16	25285998	+
ENSDARG00000096961	ENSDART00000186627	17	47116500	+
ENSDARG00000096971	ENSDART00000157079	17	46387086	+
ENSDARG00000096975	ENSDART00000155354	25	18746381	-
ENSDARG00000096977	ENSDART00000170929	25	10972334	+
ENSDARG00000096979	ENSDART00000002945	17	43022468	-
ENSDARG00000096983	ENSDART00000155569	25	19095302	+
ENSDARG00000096986	ENSDART00000154676	4	5455596	-
ENSDARG00000096989	ENSDART00000153794	23	35491587	-
ENSDARG00000096990	ENSDART00000155893	15	46344655	+
ENSDARG00000096992	ENSDART00000154851	25	35153985	-
ENSDARG00000096995	ENSDART00000067114	25	26736088	-
ENSDARG00000097008	ENSDART00000002046	6	41181869	+
ENSDARG00000097011	ENSDART00000113098	3	55100045	+
ENSDARG00000097019	ENSDART00000187800	15	24572926	+
ENSDARG00000097024	ENSDART00000190222	11	30306612	+
ENSDARG00000097031	ENSDART00000155000	15	38025319	+
ENSDARG00000097032	ENSDART00000156444	25	8955530	+
ENSDARG00000097055	ENSDART00000154978	5	59116068	+
ENSDARG00000097057	ENSDART00000155983	16	24612878	-
ENSDARG00000097063	ENSDART00000156417	17	26543690	+
ENSDARG00000097065	ENSDART00000156587	15	17251191	+
ENSDARG00000097071	ENSDART00000155508	23	32404029	-
ENSDARG00000097080	ENSDART00000156673	12	38983989	+
ENSDARG00000097082	ENSDART00000155116	6	27891961	-
ENSDARG00000097085	ENSDART00000155717	15	9294929	-
ENSDARG00000097086	ENSDART00000171545	4	77227748	-
ENSDARG00000097088	ENSDART00000154208	10	5409508	+
ENSDARG00000097091	ENSDART00000157214	4	44577872	+
ENSDARG00000097093	ENSDART00000154877	2	5840494	-
ENSDARG00000097098	ENSDART00000106266	3	61522759	+
ENSDARG00000097099	ENSDART00000154470	3	14259115	+
ENSDARG00000097102	ENSDART00000155252	15	5901514	-
ENSDARG00000097110	ENSDART00000156407	16	24598042	-
ENSDARG00000097115	ENSDART00000156827	17	30205302	-
ENSDARG00000097134	ENSDART00000174813	15	864761	+
ENSDARG00000097155	ENSDART00000155280	25	8625601	-
ENSDARG00000097157	ENSDART00000155153	15	29598679	-
ENSDARG00000097169	ENSDART00000156128	25	31898552	-
ENSDARG00000097170	ENSDART00000100600	10	21563986	+
ENSDARG00000097180	ENSDART00000188131	15	780472	-
ENSDARG00000097181	ENSDART00000156458	15	5016039	-
ENSDARG00000097187	ENSDART00000155108	2	20430366	+
ENSDARG00000097193	ENSDART00000156005	6	40429411	-
ENSDARG00000097203	ENSDART00000155169	25	17852944	-
ENSDARG00000097205	ENSDART00000153726	15	20843161	+
ENSDARG00000097208	ENSDART00000153622	25	30298377	+
ENSDARG00000097209	ENSDART00000155404	25	10503043	-
ENSDARG00000097215	ENSDART00000154142	4	77237483	-
ENSDARG00000097217	ENSDART00000154996	17	39741926	+
ENSDARG00000097224	ENSDART00000156828	25	31396479	-
ENSDARG00000097225	ENSDART00000157333	16	24842662	+
ENSDARG00000097229	ENSDART00000155836	22	25331766	+
ENSDARG00000097231	ENSDART00000187418	11	30314885	+
ENSDARG00000097236	ENSDART00000171917	25	35360154	-
ENSDARG00000097238	ENSDART00000130869	3	55099272	-
ENSDARG00000097239	ENSDART00000155148	16	48753664	+
ENSDARG00000097244	ENSDART00000155595	2	327081	+
ENSDARG00000097245	ENSDART00000156765	16	5184402	+
ENSDARG00000097255	ENSDART00000155783	15	903743	+
ENSDARG00000097256	ENSDART00000156574	17	15297398	+
ENSDARG00000097261	ENSDART00000147644	22	2306406	+
ENSDARG00000097264	ENSDART00000154858	24	36270855	-
ENSDARG00000097269	ENSDART00000153723	3	41535647	-
ENSDARG00000097275	ENSDART00000090386	25	10843985	+
ENSDARG00000097281	ENSDART00000131040	15	704465	-
ENSDARG00000097284	ENSDART00000155032	16	25095483	+
ENSDARG00000097285	ENSDART00000175736	25	10830269	+
ENSDARG00000097289	ENSDART00000155774	15	34885624	-
ENSDARG00000097292	ENSDART00000142031	8	26253252	+
ENSDARG00000097299	ENSDART00000154186	17	19022990	-
ENSDARG00000097302	ENSDART00000051527	17	10738126	+
ENSDARG00000097307	ENSDART00000126534	15	37954666	+
ENSDARG00000097310	ENSDART00000156016	25	19486415	-
ENSDARG00000097314	ENSDART00000154946	17	53439606	+
ENSDARG00000097322	ENSDART00000157315	3	16068236	-
ENSDARG00000097323	ENSDART00000156389	11	18023465	+
ENSDARG00000097331	ENSDART00000154017	6	33075576	-
ENSDARG00000097339	ENSDART00000097631	17	53418445	+
ENSDARG00000097340	ENSDART00000156902	15	15779184	+
ENSDARG00000097344	ENSDART00000156213	15	35112786	-
ENSDARG00000097346	ENSDART00000154941	6	23117348	-
ENSDARG00000097352	ENSDART00000157055	25	10923100	+
ENSDARG00000097368	ENSDART00000171375	18	46256560	-
ENSDARG00000097371	ENSDART00000146666	10	26766780	-
ENSDARG00000097372	ENSDART00000155519	17	32360673	+
ENSDARG00000097373	ENSDART00000167443	15	41734723	-
ENSDARG00000097374	ENSDART00000153904	25	34979548	-
ENSDARG00000097385	ENSDART00000156061	17	24703778	-
ENSDARG00000097391	ENSDART00000153788	2	371759	+
ENSDARG00000097398	ENSDART00000154447	17	20589553	+
ENSDARG00000097406	ENSDART00000155832	25	21517551	+
ENSDARG00000097414	ENSDART00000154681	25	28862660	+
ENSDARG00000097415	ENSDART00000156753	2	11096489	-
ENSDARG00000097416	ENSDART00000155573	17	20616016	+
ENSDARG00000097418	ENSDART00000156988	17	23994633	+
ENSDARG00000097420	ENSDART00000155921	9	889567	-
ENSDARG00000097421	ENSDART00000155653	25	13157165	+
ENSDARG00000097445	ENSDART00000157165	6	39370587	+
ENSDARG00000097446	ENSDART00000155793	23	32406009	+
ENSDARG00000097453	ENSDART00000156800	15	28596507	-
ENSDARG00000097456	ENSDART00000154966	3	22426714	+
ENSDARG00000097459	ENSDART00000154517	7	2467057	+
ENSDARG00000097465	ENSDART00000156606	17	24820801	-
ENSDARG00000097473	ENSDART00000113545	18	46162204	+
ENSDARG00000097477	ENSDART00000155228	10	22134606	+
ENSDARG00000097478	ENSDART00000169708	17	27723490	+
ENSDARG00000097480	ENSDART00000155230	15	39848822	-
ENSDARG00000097481	ENSDART00000157374	15	850829	+
ENSDARG00000097483	ENSDART00000155314	15	17752928	+
ENSDARG00000097485	ENSDART00000156271	17	43595692	+
ENSDARG00000097487	ENSDART00000155021	17	30473374	-
ENSDARG00000097489	ENSDART00000156331	23	17879044	+
ENSDARG00000097491	ENSDART00000187921	11	30321116	+
ENSDARG00000097493	ENSDART00000156552	6	32046202	+
ENSDARG00000097496	ENSDART00000156336	6	51541488	-
ENSDARG00000097501	ENSDART00000156177	3	61362398	-
ENSDARG00000097503	ENSDART00000156878	17	20605013	+
ENSDARG00000097521	ENSDART00000156749	3	61345723	-
ENSDARG00000097523	ENSDART00000156597	3	60175470	-
ENSDARG00000097528	ENSDART00000156820	16	43026273	-
ENSDARG00000097530	ENSDART00000155321	17	32621103	-
ENSDARG00000097532	ENSDART00000156108	24	21187136	+
ENSDARG00000097535	ENSDART00000154490	2	9857932	-
ENSDARG00000097539	ENSDART00000156926	12	38878830	+
ENSDARG00000097543	ENSDART00000180976	3	24459709	+
ENSDARG00000097551	ENSDART00000156942	15	780499	-
ENSDARG00000097559	ENSDART00000012143	2	3468069	+
ENSDARG00000097563	ENSDART00000156784	16	44709832	-
ENSDARG00000097564	ENSDART00000155772	21	29991098	-
ENSDARG00000097572	ENSDART00000092493	6	51101834	-
ENSDARG00000097573	ENSDART00000153898	25	10571078	-
ENSDARG00000097576	ENSDART00000154253	16	9779680	+
ENSDARG00000097583	ENSDART00000156692	4	77957611	+
ENSDARG00000097588	ENSDART00000154345	3	4225128	+
ENSDARG00000097591	ENSDART00000154641	15	37589600	-
ENSDARG00000097592	ENSDART00000156562	11	1575435	+
ENSDARG00000097606	ENSDART00000155593	23	24488696	-
ENSDARG00000097613	ENSDART00000188712	6	46861676	-
ENSDARG00000097615	ENSDART00000156766	3	14157090	+
ENSDARG00000097617	ENSDART00000154701	2	56095275	-
ENSDARG00000097620	ENSDART00000181518	15	618081	+
ENSDARG00000097630	ENSDART00000188256	24	32592748	+
ENSDARG00000097637	ENSDART00000156204	3	24134418	+
ENSDARG00000097639	ENSDART00000155984	25	4960509	+
ENSDARG00000097648	ENSDART00000156012	15	4632782	+
ENSDARG00000097650	ENSDART00000155615	17	43012390	-
ENSDARG00000097652	ENSDART00000155620	25	37205061	-
ENSDARG00000097653	ENSDART00000192926	15	36365840	-
ENSDARG00000097660	ENSDART00000168430	9	54716390	-
ENSDARG00000097665	ENSDART00000157159	15	2611170	-
ENSDARG00000097668	ENSDART00000154906	17	30366705	-
ENSDARG00000097679	ENSDART00000156690	15	41744529	-
ENSDARG00000097683	ENSDART00000157340	17	29194219	-
ENSDARG00000097685	ENSDART00000156963	17	50472985	-
