Gene	start	end	length
ENSSSCG00000034158	20366254	20367191	937
ENSSSCG00000043794	20403212	20404150	938
ENSSSCG00000044195	20514400	20516373	1973
ENSSSCG00000036827	20519114	20520467	1353
ENSSSCG00000037546	20560979	20569830	8851
ENSSSCG00000000333	20637654	20651278	13624
ENSSSCG00000000352	20940543	20941473	930
ENSSSCG00000039566	21030051	21030979	928
ENSSSCG00000040235	21072860	21073296	436
ENSSSCG00000036547	21123543	21126607	3064
ENSSSCG00000036237	21126571	21148776	22205
ENSSSCG00000000527	40872283	40934326	62043
ENSSSCG00000051791	50267819	50272857	5038
ENSSSCG00000000545	45933928	45954881	20953
ENSSSCG00000000547	45973693	46030453	56760
ENSSSCG00000000549	46031401	46222887	191486
ENSSSCG00000000550	46244212	46279120	34908
ENSSSCG00000000551	46290001	46482461	192460
ENSSSCG00000022288	46493675	46574697	81022
ENSSSCG00000041972	46725568	46736388	10820
ENSSSCG00000000553	46740949	46784194	43245
ENSSSCG00000036398	46763255	46764647	1392
ENSSSCG00000000554	46794110	46824153	30043
ENSSSCG00000030443	46824150	46860553	36403
ENSSSCG00000022611	43044266	43087748	43482
ENSSSCG00000000359	21147767	21160735	12968
ENSSSCG00000000362	21166510	21170897	4387
ENSSSCG00000034686	26391996	26557852	165856
ENSSSCG00000000457	26964553	27097444	132891
ENSSSCG00000000458	27126121	27242399	116278
ENSSSCG00000000534	43099749	43182803	83054
ENSSSCG00000036751	27299778	27572618	272840
ENSSSCG00000033383	27824992	27832703	7711
ENSSSCG00000000462	28247412	28276273	28861
ENSSSCG00000029815	28300950	28605120	304170
ENSSSCG00000039258	28653236	28678859	25623
ENSSSCG00000000464	28716358	28817810	101452
ENSSSCG00000000466	28828566	28875325	46759
ENSSSCG00000024232	45138057	45525650	387593
ENSSSCG00000031103	28880205	28929963	49758
ENSSSCG00000045661	45173527	45177218	3691
ENSSSCG00000000567	49504551	50161558	657007
ENSSSCG00000039060	29025549	29113890	88341
ENSSSCG00000040825	21308144	21329339	21195
ENSSSCG00000045848	41267536	41272770	5234
ENSSSCG00000000370	21331473	21355534	24061
ENSSSCG00000000528	41424845	41508868	84023
ENSSSCG00000027429	41561626	41584818	23192
ENSSSCG00000000371	21355619	21364987	9368
ENSSSCG00000000530	41680452	41879062	198610
ENSSSCG00000000376	21395262	21399710	4448
ENSSSCG00000031139	21400347	21427647	27300
ENSSSCG00000020725	21474475	21495038	20563
ENSSSCG00000000531	41897382	42143620	246238
ENSSSCG00000030616	42261304	42299514	38210
ENSSSCG00000000377	21495944	21504095	8151
ENSSSCG00000036980	42416926	42419262	2336
ENSSSCG00000034407	42518655	42567687	49032
ENSSSCG00000033766	42568225	42575976	7751
ENSSSCG00000033310	21506554	21507767	1213
ENSSSCG00000033568	21508218	21514590	6372
ENSSSCG00000000379	21514510	21535929	21419
ENSSSCG00000022636	42643115	42879729	236614
ENSSSCG00000037732	42930521	42985144	54623
ENSSSCG00000036893	45751292	45763415	12123
ENSSSCG00000026719	40416335	40423016	6681
ENSSSCG00000038998	40454713	40455240	527
ENSSSCG00000027447	43913693	44218049	304356
ENSSSCG00000000540	44227573	44288602	61029
ENSSSCG00000044413	44334021	44334767	746
ENSSSCG00000000536	44334230	44387933	53703
ENSSSCG00000000382	21563400	21586737	23337
ENSSSCG00000000383	21596306	21624569	28263
ENSSSCG00000000384	21624762	21631706	6944
ENSSSCG00000000385	21631924	21637646	5722
ENSSSCG00000000386	21637613	21657045	19432
ENSSSCG00000025190	21665252	21669045	3793
ENSSSCG00000035686	21666585	21700711	34126
ENSSSCG00000000394	21707834	21711292	3458
ENSSSCG00000000393	21712261	21727903	15642
ENSSSCG00000033520	21732165	21734267	2102
ENSSSCG00000000396	21733035	21751354	18319
ENSSSCG00000000399	21763014	21787521	24507
ENSSSCG00000000541	44381129	44559374	178245
ENSSSCG00000000398	21759475	21760815	1340
ENSSSCG00000000400	21787826	21793592	5766
ENSSSCG00000000555	46935932	47464125	528193
ENSSSCG00000028066	21804394	21816681	12287
ENSSSCG00000000401	21806406	21820001	13595
ENSSSCG00000000402	21819862	21932600	112738
ENSSSCG00000042702	46662526	46669163	6637
ENSSSCG00000046199	42299653	42310084	10431
ENSSSCG00000000403	21936260	21983032	46772
ENSSSCG00000044976	45048224	45053695	5471
ENSSSCG00000000405	21984584	21992606	8022
ENSSSCG00000000406	22000341	22021660	21319
ENSSSCG00000020830	22044569	22058012	13443
ENSSSCG00000026055	22062989	22089436	26447
ENSSSCG00000027854	22092578	22273382	180804
ENSSSCG00000031735	22158691	22168671	9980
ENSSSCG00000000415	22228042	22244528	16486
ENSSSCG00000000419	22286537	22292433	5896
ENSSSCG00000037701	22304588	22311028	6440
ENSSSCG00000037617	22312521	22314655	2134
ENSSSCG00000000413	22338029	22363568	25539
ENSSSCG00000025542	22366539	22390102	23563
ENSSSCG00000000411	22400277	22406419	6142
ENSSSCG00000040435	22406368	22421989	15621
ENSSSCG00000050398	22435730	22462848	27118
ENSSSCG00000039966	22522952	22531660	8708
ENSSSCG00000037077	22532894	22540319	7425
ENSSSCG00000027621	22535740	22548882	13142
ENSSSCG00000026498	22549010	22719054	170044
ENSSSCG00000051626	22707841	22711475	3634
ENSSSCG00000000453	23233895	23276036	42141
ENSSSCG00000039163	21050507	21051445	938
ENSSSCG00000050921	20198540	20199475	935
ENSSSCG00000048965	20247726	20248673	947
ENSSSCG00000038691	20286575	20287525	950
ENSSSCG00000037462	20304011	20304949	938
ENSSSCG00000033458	20372616	20373557	941
ENSSSCG00000036463	20394713	20395663	950
ENSSSCG00000046465	20456269	20460012	3743
ENSSSCG00000000327	20534640	20535575	935
ENSSSCG00000047005	20546261	20547193	932
ENSSSCG00000038408	20574300	20575259	959
ENSSSCG00000039228	20585709	20586647	938
ENSSSCG00000032840	20596426	20602633	6207
ENSSSCG00000044305	20696666	20697736	1070
ENSSSCG00000040079	20927886	20928839	953
ENSSSCG00000038531	20991641	20992537	896
ENSSSCG00000000353	21039288	21040223	935
ENSSSCG00000044956	25976746	25982073	5327
ENSSSCG00000042496	24374657	24375040	383
ENSSSCG00000042847	27913343	27914045	702
ENSSSCG00000045006	25348501	25483165	134664
ENSSSCG00000019272	28245639	28245742	103
ENSSSCG00000019795	21715404	21715504	100
ENSSSCG00000019452	21991382	21991456	74
ENSSSCG00000018649	21990331	21990401	70
ENSSSCG00000024653	29459923	29460032	109
ENSSSCG00000019827	27252787	27252894	107
ENSSSCG00000037597	21365764	21372168	6404
ENSSSCG00000039506	21559029	21562413	3384
ENSSSCG00000000014	4070701	4101287	30586
ENSSSCG00000031423	4109938	4119289	9351
ENSSSCG00000000018	4152128	4195613	43485
ENSSSCG00000000019	4197544	4219230	21686
ENSSSCG00000000021	4399744	4450465	50721
ENSSSCG00000021748	4467232	4525588	58356
ENSSSCG00000000022	4649183	4655205	6022
ENSSSCG00000039538	8749103	8762002	12899
ENSSSCG00000038126	8777965	8807100	29135
ENSSSCG00000000087	8826840	8852776	25936
ENSSSCG00000020873	8870645	8902270	31625
ENSSSCG00000040494	8922665	8929767	7102
ENSSSCG00000024146	4187912	4187993	81
ENSSSCG00000041214	4219507	4222475	2968
ENSSSCG00000000020	4291396	4386247	94851
ENSSSCG00000000082	8595909	8701367	105458
ENSSSCG00000018935	8923212	8923275	63
ENSSSCG00000034473	8925864	8925918	54
ENSSSCG00000018184	8927547	8927640	93
ENSSSCG00000037826	8928709	8928788	79
ENSSSCG00000050343	14395925	14406679	10754
ENSSSCG00000031661	14720120	14755815	35695
ENSSSCG00000000174	14811995	14834106	22111
ENSSSCG00000000175	14834426	14850728	16302
ENSSSCG00000032967	14874465	14888223	13758
ENSSSCG00000000176	14888958	14899174	10216
ENSSSCG00000038562	14914645	14922038	7393
ENSSSCG00000000179	14950492	14959327	8835
ENSSSCG00000032202	14973488	14992940	19452
ENSSSCG00000000182	14997381	15003567	6186
ENSSSCG00000000183	15010786	15014998	4212
ENSSSCG00000000184	15026080	15029632	3552
ENSSSCG00000000185	15033058	15049735	16677
ENSSSCG00000042640	15049827	15091214	41387
ENSSSCG00000000186	15094240	15097796	3556
ENSSSCG00000000188	15114527	15119577	5050
ENSSSCG00000000189	15121554	15135252	13698
ENSSSCG00000000190	15149099	15153620	4521
ENSSSCG00000000194	15153106	15270122	117016
ENSSSCG00000000195	15285294	15288798	3504
ENSSSCG00000023176	15300687	15307679	6992
ENSSSCG00000000197	15308210	15311915	3705
ENSSSCG00000000198	15322674	15335950	13276
ENSSSCG00000000199	15347633	15484935	137302
ENSSSCG00000000203	15495157	15517022	21865
ENSSSCG00000000202	15517032	15526510	9478
ENSSSCG00000000205	15541865	15559720	17855
ENSSSCG00000000204	15570474	15592383	21909
ENSSSCG00000025114	15592666	15646046	53380
ENSSSCG00000029652	15674057	15692936	18879
ENSSSCG00000000209	15711253	15725097	13844
ENSSSCG00000040144	15751312	15761537	10225
ENSSSCG00000000207	15774938	15775794	856
ENSSSCG00000000206	15779334	15812543	33209
ENSSSCG00000021193	15863486	15868565	5079
ENSSSCG00000000211	15876407	15880067	3660
ENSSSCG00000000212	15887966	15890805	2839
ENSSSCG00000000217	15904712	15943609	38897
ENSSSCG00000000216	15965084	15991876	26792
ENSSSCG00000000215	15992260	16005778	13518
ENSSSCG00000000214	16007448	16017825	10377
ENSSSCG00000024932	16037747	16070007	32260
ENSSSCG00000032269	16074438	16177103	102665
ENSSSCG00000026061	16233993	16279903	45910
ENSSSCG00000000663	62507507	62523810	16303
ENSSSCG00000000661	62557776	62580651	22875
ENSSSCG00000000665	62676225	62715067	38842
ENSSSCG00000031712	62742319	62757519	15200
ENSSSCG00000000667	62777352	62787369	10017
ENSSSCG00000000668	62810879	62820173	9294
ENSSSCG00000000669	62835880	62841884	6004
ENSSSCG00000025531	47548314	47609304	60990
ENSSSCG00000028552	47686404	47692762	6358
ENSSSCG00000000559	47729751	47847452	117701
ENSSSCG00000027144	47848084	48312305	464221
ENSSSCG00000050339	48372087	48403954	31867
ENSSSCG00000026969	48508811	48549358	40547
ENSSSCG00000042759	48516166	48516323	157
ENSSSCG00000033843	48545565	48555738	10173
ENSSSCG00000040550	48555688	48651365	95677
ENSSSCG00000037008	48568083	48568194	111
ENSSSCG00000000563	48649077	48766390	117313
ENSSSCG00000029163	48814313	48925973	111660
ENSSSCG00000041524	49158102	49159781	1679
ENSSSCG00000047604	62913591	62915441	1850
ENSSSCG00000040403	62932382	62939082	6700
ENSSSCG00000022925	62963644	63041739	78095
ENSSSCG00000039580	63061978	63085037	23059
ENSSSCG00000025179	63122335	63139664	17329
ENSSSCG00000031242	63203698	63214880	11182
ENSSSCG00000038418	63219233	63228564	9331
ENSSSCG00000033146	63300231	63334498	34267
ENSSSCG00000042161	63440915	63445772	4857
ENSSSCG00000034914	63488688	63514531	25843
ENSSSCG00000025252	63542431	63562849	20418
ENSSSCG00000000672	63572065	63599525	27460
ENSSSCG00000033913	63627313	63640057	12744
ENSSSCG00000027205	63708020	63746103	38083
ENSSSCG00000026812	63745476	63751469	5993
ENSSSCG00000024655	63751558	63756478	4920
ENSSSCG00000026919	63754679	63754933	254
ENSSSCG00000025537	63762112	63808350	46238
ENSSSCG00000040186	63779513	63781517	2004
ENSSSCG00000039213	63781257	63781317	60
ENSSSCG00000025117	63782162	63795648	13486
ENSSSCG00000028373	63799930	63809410	9480
ENSSSCG00000000679	63809546	63817225	7679
ENSSSCG00000025460	63836766	63839250	2484
ENSSSCG00000000685	63838506	63843134	4628
ENSSSCG00000000684	63843745	63858716	14971
ENSSSCG00000000683	63859541	63864269	4728
ENSSSCG00000000682	63863661	63870433	6772
ENSSSCG00000000681	63871508	63885034	13526
ENSSSCG00000000680	63885715	63891219	5504
ENSSSCG00000000687	63892137	63918519	26382
ENSSSCG00000000688	63929625	63935410	5785
ENSSSCG00000022176	63937103	63942112	5009
ENSSSCG00000000690	63951722	63957141	5419
ENSSSCG00000000691	63957064	63977424	20360
ENSSSCG00000000692	63992685	63999438	6753
ENSSSCG00000000702	64003216	64025796	22580
ENSSSCG00000044078	64027855	64036773	8918
ENSSSCG00000000700	64037095	64047847	10752
ENSSSCG00000044930	64049861	64054586	4725
ENSSSCG00000000699	64058501	64059604	1103
ENSSSCG00000000697	64065992	64105173	39181
ENSSSCG00000020372	64096015	64096154	139
ENSSSCG00000000696	64106098	64115579	9481
ENSSSCG00000000695	64116150	64129274	13124
ENSSSCG00000000694	64129679	64133991	4312
ENSSSCG00000000693	64136505	64167410	30905
ENSSSCG00000039662	64167200	64168983	1783
ENSSSCG00000000703	64181491	64188273	6782
ENSSSCG00000000704	64188179	64197264	9085
ENSSSCG00000000706	64270310	64287523	17213
ENSSSCG00000000707	64285015	64313612	28597
ENSSSCG00000000708	64319051	64331909	12858
ENSSSCG00000000709	64332066	64350710	18644
ENSSSCG00000022230	64420182	64460304	40122
ENSSSCG00000000601	57019745	57263346	243601
ENSSSCG00000000602	57349382	57462804	113422
ENSSSCG00000033337	57576776	57598869	22093
ENSSSCG00000000605	57599802	57626628	26826
ENSSSCG00000037697	57665248	57669764	4516
ENSSSCG00000000607	57708852	57735586	26734
ENSSSCG00000000610	57740226	57746997	6771
ENSSSCG00000000611	57750015	57768498	18483
ENSSSCG00000039307	57777010	57777654	644
ENSSSCG00000047816	57780000	57780297	297
ENSSSCG00000026724	57822563	57902467	79904
ENSSSCG00000000612	58022741	58133399	110658
ENSSSCG00000028516	16177235	16353546	176311
ENSSSCG00000029196	16373042	16603164	230122
ENSSSCG00000034783	16698929	16727411	28482
ENSSSCG00000028060	16842710	16974004	131294
ENSSSCG00000000228	16977700	17169543	191843
ENSSSCG00000016138	16618623	16681686	63063
ENSSSCG00000033412	67772426	67860989	88563
ENSSSCG00000050988	67866392	67874288	7896
ENSSSCG00000034555	62106726	62121371	14645
ENSSSCG00000047578	62165099	62168808	3709
ENSSSCG00000042444	62166710	62171428	4718
ENSSSCG00000000657	62187297	62204900	17603
ENSSSCG00000039708	62244713	62257694	12981
ENSSSCG00000000659	62272892	62324333	51441
ENSSSCG00000024402	62350223	62395510	45287
ENSSSCG00000000660	62440810	62483678	42868
ENSSSCG00000000664	62603260	62648201	44941
ENSSSCG00000040743	62537700	62557688	19988
ENSSSCG00000000029	5561505	5692328	130823
ENSSSCG00000000034	5701583	5720724	19141
ENSSSCG00000000033	5723190	5735131	11941
ENSSSCG00000000031	5742185	5751456	9271
ENSSSCG00000000035	5793780	5827633	33853
ENSSSCG00000000036	5853377	5985169	131792
ENSSSCG00000000037	5994174	6055091	60917
ENSSSCG00000026962	6083444	6105924	22480
ENSSSCG00000033983	6208548	6217374	8826
ENSSSCG00000034350	6216326	6230367	14041
ENSSSCG00000037425	6298573	6336730	38157
ENSSSCG00000032171	6484365	6528172	43807
ENSSSCG00000000046	6538907	6543642	4735
ENSSSCG00000000045	6562011	6567647	5636
ENSSSCG00000020945	6568080	6571234	3154
ENSSSCG00000000050	6571020	6588055	17035
ENSSSCG00000038492	6571561	6576870	5309
ENSSSCG00000000040	6623265	6660702	37437
ENSSSCG00000042788	5752685	5756310	3625
ENSSSCG00000000038	6146276	6170212	23936
ENSSSCG00000019768	6174022	6174171	149
ENSSSCG00000000039	6174340	6201938	27598
ENSSSCG00000044454	6235748	6239789	4041
ENSSSCG00000040453	12473793	12500076	26283
ENSSSCG00000000156	12505654	12526232	20578
ENSSSCG00000000157	12525806	12578954	53148
ENSSSCG00000000158	12580294	12613852	33558
ENSSSCG00000000159	12623691	12624209	518
ENSSSCG00000000160	12638514	12668886	30372
ENSSSCG00000041669	12691316	12700109	8793
ENSSSCG00000000161	12701589	12730849	29260
ENSSSCG00000039316	59391338	59411230	19892
ENSSSCG00000000619	59413064	59491536	78472
ENSSSCG00000040275	59493194	59523799	30605
ENSSSCG00000029545	59527895	59545857	17962
ENSSSCG00000029592	59565799	59586600	20801
ENSSSCG00000033149	59633426	59650553	17127
ENSSSCG00000037144	59731206	59735831	4625
ENSSSCG00000040400	59753054	59792656	39602
ENSSSCG00000044330	59805338	59806494	1156
ENSSSCG00000034418	59805600	59831183	25583
ENSSSCG00000032097	59915197	59961829	46632
ENSSSCG00000032804	59970260	60072942	102682
ENSSSCG00000000625	60149028	60314662	165634
ENSSSCG00000000623	60332451	60357897	25446
ENSSSCG00000040835	60082128	60098189	16061
ENSSSCG00000000795	74503113	74672703	169590
ENSSSCG00000000800	74806152	74834428	28276
ENSSSCG00000000799	74834600	74859344	24744
ENSSSCG00000047132	62939184	62942439	3255
ENSSSCG00000023868	63088778	63098750	9972
ENSSSCG00000049783	63270392	63272692	2300
ENSSSCG00000020375	63656244	63656367	123
ENSSSCG00000041764	69275176	69454459	179283
ENSSSCG00000043418	69452609	69460731	8122
ENSSSCG00000000765	69461290	69480112	18822
ENSSSCG00000036523	69486927	69487580	653
ENSSSCG00000000764	69500285	69512611	12326
ENSSSCG00000035218	69526435	69554661	28226
ENSSSCG00000037446	22718491	22730087	11596
ENSSSCG00000000442	22732516	22734083	1567
ENSSSCG00000000443	22739900	22747421	7521
ENSSSCG00000000437	22747339	22762049	14710
ENSSSCG00000023318	22752374	22785501	33127
ENSSSCG00000050998	22785445	22789829	4384
ENSSSCG00000000431	22791437	22799126	7689
ENSSSCG00000000444	22799287	22814362	15075
ENSSSCG00000000439	22816854	22851973	35119
ENSSSCG00000000436	22854316	22867028	12712
ENSSSCG00000000449	22867711	22873393	5682
ENSSSCG00000000435	22873736	22880827	7091
ENSSSCG00000036029	22882669	22889542	6873
ENSSSCG00000000433	22889656	22897508	7852
ENSSSCG00000035875	22957875	23004458	46583
ENSSSCG00000038732	23017176	23033517	16341
ENSSSCG00000036731	23029306	23038977	9671
ENSSSCG00000025092	23038891	23042061	3170
ENSSSCG00000028637	23053892	23058470	4578
ENSSSCG00000037619	23063109	23072849	9740
ENSSSCG00000037767	23072808	23097915	25107
ENSSSCG00000029571	23087956	23110602	22646
ENSSSCG00000031707	23105172	23132586	27414
ENSSSCG00000033013	23045936	23052094	6158
ENSSSCG00000022286	23112744	23112827	83
ENSSSCG00000032256	78841004	78841932	928
ENSSSCG00000050678	78928241	78942774	14533
ENSSSCG00000035713	78984960	78985892	932
ENSSSCG00000048328	79025722	79026675	953
ENSSSCG00000033668	79051441	79052376	935
ENSSSCG00000044441	79068901	79069836	935
ENSSSCG00000049478	79086017	79086940	923
ENSSSCG00000033859	79160801	79163902	3101
ENSSSCG00000038937	79172760	79175875	3115
ENSSSCG00000031438	79182772	79185875	3103
ENSSSCG00000039436	79194741	79197838	3097
ENSSSCG00000038078	79206846	79209505	2659
ENSSSCG00000024573	79214505	79216791	2286
ENSSSCG00000000842	79281588	79314995	33407
ENSSSCG00000020533	79282507	79282645	138
ENSSSCG00000019264	79296181	79296317	136
ENSSSCG00000000841	79356067	79412235	56168
ENSSSCG00000000840	79417130	79474609	57479
ENSSSCG00000000839	79492732	79558701	65969
ENSSSCG00000027792	79550058	79575998	25940
ENSSSCG00000046998	79570732	79572456	1724
ENSSSCG00000000838	79593915	79720895	126980
ENSSSCG00000044566	79770928	79774253	3325
ENSSSCG00000023803	87285238	87354208	68970
ENSSSCG00000049984	87365954	87450874	84920
ENSSSCG00000042083	87476232	87482696	6464
ENSSSCG00000018842	87479259	87479393	134
ENSSSCG00000000891	87486512	87518515	32003
ENSSSCG00000000892	87522542	87547455	24913
ENSSSCG00000000893	87551913	87569305	17392
ENSSSCG00000000894	87569798	87616183	46385
ENSSSCG00000000895	87604596	87622879	18283
ENSSSCG00000000896	87671873	87784702	112829
ENSSSCG00000021307	87875851	87889680	13829
ENSSSCG00000030608	87888674	87926148	37474
ENSSSCG00000041944	88009988	88014452	4464
ENSSSCG00000018162	88028339	88028418	79
ENSSSCG00000000900	88031979	88104742	72763
ENSSSCG00000000901	88104899	88221828	116929
ENSSSCG00000000902	88231274	88277997	46723
ENSSSCG00000000801	74917463	75406367	488904
ENSSSCG00000035938	75945871	75980496	34625
ENSSSCG00000035733	403765	416798	13033
ENSSSCG00000033171	421798	428101	6303
ENSSSCG00000032693	429770	437975	8205
ENSSSCG00000000971	439808	445334	5526
ENSSSCG00000000972	445525	470548	25023
ENSSSCG00000000973	467547	481230	13683
ENSSSCG00000000974	485475	494534	9059
ENSSSCG00000000975	497385	506013	8628
ENSSSCG00000044259	512370	517641	5271
ENSSSCG00000044685	554609	565958	11349
ENSSSCG00000000978	571963	591822	19859
ENSSSCG00000000982	602886	629882	26996
ENSSSCG00000000983	646879	664018	17139
ENSSSCG00000032936	677705	680695	2990
ENSSSCG00000000981	709045	716771	7726
