Gene	start	end	length
ENSDARG00000071460	38155830	38191962	36132
ENSDARG00000071456	38137473	38192003	54530
ENSDARG00000052330	33301129	33366188	65059
ENSDARG00000093272	38194136	38197040	2904
ENSDARG00000008790	7294929	7321934	27005
ENSDARG00000111761	38197852	38198344	492
ENSDARG00000074708	17048078	17067284	19206
ENSDARG00000018459	17040211	17049270	9059
ENSDARG00000078763	38199829	38201564	1735
ENSDARG00000093855	38201089	38201564	475
ENSDARG00000079987	38202298	38205136	2838
ENSDARG00000077492	21371279	21512425	141146
ENSDARG00000062363	25404358	25442346	37988
ENSDARG00000097546	36331032	36337395	6363
ENSDARG00000096446	21501859	21502569	710
ENSDARG00000077955	21501842	21511737	9895
ENSDARG00000110046	38205798	38206291	493
ENSDARG00000071461	38211103	38212927	1824
ENSDARG00000100352	29783638	29868151	84513
ENSDARG00000100538	29860769	29863372	2603
ENSDARG00000089075	33392698	33428957	36259
ENSDARG00000025081	36339242	36364591	25349
ENSDARG00000062154	27023274	27223041	199767
ENSDARG00000098036	10397865	10406797	8932
ENSDARG00000045695	10413484	10416284	2800
ENSDARG00000079312	7336411	7549610	213199
ENSDARG00000093108	10417365	10509462	92097
ENSDARG00000102341	3257376	3342665	85289
ENSDARG00000059388	3328354	3336400	8046
ENSDARG00000059391	3307857	3326369	18512
ENSDARG00000045417	10792773	10897557	104784
ENSDARG00000071727	10898671	10901351	2680
ENSDARG00000039729	10897768	11057305	159537
ENSDARG00000021265	38301080	38348805	47725
ENSDARG00000010169	20188914	20192996	4082
ENSDARG00000026500	14202327	14212521	10194
ENSDARG00000034321	29964976	29997190	32214
ENSDARG00000056582	36373588	36400458	26870
ENSDARG00000016393	36392040	36399271	7231
ENSDARG00000019137	14214831	14234824	19993
ENSDARG00000002396	20194022	20208474	14452
ENSDARG00000003776	17068724	17127833	59109
ENSDARG00000016496	21514283	21539344	25061
ENSDARG00000078755	30053651	30096666	43015
ENSDARG00000057577	25447911	25461267	13356
ENSDARG00000101348	30120815	30199070	78255
ENSDARG00000074219	20214418	20321012	106594
ENSDARG00000105185	30225967	30275735	49768
ENSDARG00000044422	41167269	41220538	53269
ENSDARG00000101934	30215475	30276593	61118
ENSDARG00000058011	23936829	23942722	5893
ENSDARG00000103971	33439243	33461313	22070
ENSDARG00000004687	20325312	20332460	7148
ENSDARG00000062948	21540842	21578265	37423
ENSDARG00000061417	41273252	41303239	29987
ENSDARG00000042726	36414829	36442590	27761
ENSDARG00000101812	36452924	36524504	71580
ENSDARG00000077318	17136749	17139114	2365
ENSDARG00000017929	14240196	14445137	204941
ENSDARG00000045447	3413854	3419998	6144
ENSDARG00000074480	25485264	25673442	188178
ENSDARG00000075369	3347510	3467044	119534
ENSDARG00000056502	36636208	36638807	2599
ENSDARG00000040643	36673686	36680261	6575
ENSDARG00000029307	33462800	33480652	17852
ENSDARG00000063636	7554582	7587401	32819
ENSDARG00000087020	36705855	36715984	10129
ENSDARG00000045302	25467465	25500712	33247
ENSDARG00000062934	21584074	21588914	4840
ENSDARG00000061672	36721341	36727922	6581
ENSDARG00000019976	3469373	3477103	7730
ENSDARG00000078109	21600320	21620316	19996
ENSDARG00000010516	21621654	21627293	5639
ENSDARG00000045371	14451404	14456103	4699
ENSDARG00000094442	14527935	14532069	4134
ENSDARG00000057249	27223952	27256673	32721
ENSDARG00000075825	20332979	20369760	36781
ENSDARG00000045401	17140938	17216312	75374
ENSDARG00000100270	30349981	30354384	4403
ENSDARG00000103734	30329467	30376198	46731
ENSDARG00000093645	14533842	14536411	2569
ENSDARG00000097915	23973784	23977489	3705
ENSDARG00000019332	23971056	23977285	6229
ENSDARG00000058005	23959107	23975132	16025
ENSDARG00000102671	30392834	30507154	114320
ENSDARG00000030411	41305391	41312459	7068
ENSDARG00000014792	38369351	38384432	15081
ENSDARG00000071583	21640635	21642858	2223
ENSDARG00000097918	3509377	3534690	25313
ENSDARG00000074611	3478871	3527978	49107
ENSDARG00000102277	41690545	41784173	93628
ENSDARG00000019342	25683071	25691020	7949
ENSDARG00000093244	38396572	38397488	916
ENSDARG00000015174	7596009	7632187	36178
ENSDARG00000059362	7631797	7668158	36361
ENSDARG00000029177	21646317	21674996	28679
ENSDARG00000045342	21676921	21681424	4503
ENSDARG00000012353	27268001	27346951	78950
ENSDARG00000101947	30835929	30862168	26239
ENSDARG00000097702	38522254	38528645	6391
ENSDARG00000071579	21687276	21689146	1870
ENSDARG00000002779	21684189	21686706	2517
ENSDARG00000096890	38523993	38524619	626
ENSDARG00000045372	14541013	14557158	16145
ENSDARG00000093322	33690310	33693070	2760
ENSDARG00000056888	33589667	33697002	107335
ENSDARG00000007418	11070110	11076400	6290
ENSDARG00000092324	27381661	27383188	1527
ENSDARG00000059123	20372497	20419254	46757
ENSDARG00000097629	38536928	38538430	1502
ENSDARG00000071463	38534550	38545290	10740
ENSDARG00000093608	27396989	27400630	3641
ENSDARG00000071823	3537762	3783497	245735
ENSDARG00000034528	24014880	24028235	13355
ENSDARG00000090106	38557989	38579066	21077
ENSDARG00000032993	27407955	27409599	1644
ENSDARG00000008275	25760986	25788841	27855
ENSDARG00000058503	21691939	21713883	21944
ENSDARG00000018285	37301852	37326236	24384
ENSDARG00000094002	27416592	27419198	2606
ENSDARG00000045373	14559328	14577559	18231
ENSDARG00000028000	3963684	4004537	40853
ENSDARG00000038566	37338169	37351737	13568
ENSDARG00000009178	11083146	11087183	4037
ENSDARG00000038567	37329119	37338739	9620
ENSDARG00000011640	7686464	7699356	12892
ENSDARG00000099358	31081504	31092711	11207
ENSDARG00000102377	38618502	38644937	26435
ENSDARG00000057789	24035863	24038800	2937
ENSDARG00000087102	38648885	38657683	8798
ENSDARG00000062519	24036195	24060632	24437
ENSDARG00000071673	20450027	20531813	81786
ENSDARG00000075853	25794318	25903017	108699
ENSDARG00000093570	27421076	27423697	2621
ENSDARG00000019371	21750810	21808819	58009
ENSDARG00000098451	31098534	31140356	41822
ENSDARG00000031637	21720304	21748700	28396
ENSDARG00000099510	31170362	31194847	24485
ENSDARG00000045402	17256793	17259643	2850
ENSDARG00000078297	7714014	7728409	14395
ENSDARG00000093098	27450085	27452488	2403
ENSDARG00000103093	31201195	31223232	22037
ENSDARG00000016207	24064562	24071024	6462
ENSDARG00000071735	11105786	11110087	4301
ENSDARG00000095214	37361189	37404466	43277
ENSDARG00000056294	37361089	37375262	14173
ENSDARG00000059070	20536056	20554969	18913
ENSDARG00000097123	38665082	38670715	5633
ENSDARG00000003313	38658309	38694952	36643
ENSDARG00000078205	27459604	27461295	1691
ENSDARG00000092283	27470097	27473771	3674
ENSDARG00000099124	31277360	31290706	13346
ENSDARG00000006010	17260001	17267235	7234
ENSDARG00000038814	11112113	11325849	213736
ENSDARG00000005332	24086249	24101132	14883
ENSDARG00000013310	25913162	25989500	76338
ENSDARG00000018461	7741521	7746478	4957
ENSDARG00000071499	27511734	27512851	1117
ENSDARG00000094422	11334733	11346871	12138
ENSDARG00000092499	37406535	37429066	22531
ENSDARG00000101456	31294019	31306724	12705
ENSDARG00000097537	42127983	42141008	13025
ENSDARG00000063049	14581864	14601780	19916
ENSDARG00000001829	24101811	24118451	16640
ENSDARG00000005139	20559009	20572170	13161
ENSDARG00000029072	4141484	4148915	7431
ENSDARG00000045316	24118193	24163201	45008
ENSDARG00000076055	7748751	7777389	28638
ENSDARG00000020080	27548474	27715238	166764
ENSDARG00000094547	4154959	4156399	1440
ENSDARG00000104085	31310640	31332087	21447
ENSDARG00000079560	7782313	7816871	34558
ENSDARG00000020158	17269849	17279904	10055
ENSDARG00000076748	38726737	38787607	60870
ENSDARG00000103146	37449893	37466754	16861
ENSDARG00000063677	4373033	4424232	51199
ENSDARG00000019125	20575259	20581672	6413
ENSDARG00000058603	14623831	14712427	88596
ENSDARG00000092995	14623831	14636303	12472
ENSDARG00000056743	33697130	33703504	6374
ENSDARG00000043066	38814734	38816725	1991
ENSDARG00000079401	7820042	7826489	6447
ENSDARG00000097929	17322644	17325645	3001
ENSDARG00000101733	31334209	31347202	12993
ENSDARG00000071501	27783946	27879182	95236
ENSDARG00000094704	28137210	28229618	92408
ENSDARG00000075463	39105051	39114123	9072
ENSDARG00000045444	4447635	4450238	2603
ENSDARG00000056740	33708804	33756003	47199
ENSDARG00000079110	37466770	37484123	17353
ENSDARG00000079547	20589458	20641000	51542
ENSDARG00000058601	14713776	14725763	11987
ENSDARG00000045442	4755391	4765740	10349
ENSDARG00000038876	7828097	7854229	26132
ENSDARG00000097268	39117499	39118364	865
ENSDARG00000074507	42141313	42150116	8803
ENSDARG00000012388	28231602	28245872	14270
ENSDARG00000015686	7861373	7935809	74436
ENSDARG00000069339	39129316	39155099	25783
ENSDARG00000014556	42148140	42157913	9773
ENSDARG00000094511	26006730	26009612	2882
ENSDARG00000045411	11350330	11446166	95836
ENSDARG00000077372	26017094	26031204	14110
ENSDARG00000040133	11381400	11390669	9269
ENSDARG00000045378	14801844	14810634	8790
ENSDARG00000045443	4767806	4782052	14246
ENSDARG00000012625	28252520	28381437	128917
ENSDARG00000015567	4970580	4973765	3185
ENSDARG00000059097	20643658	20658668	15010
ENSDARG00000009342	7941373	7957581	16208
ENSDARG00000071774	8244085	8261786	17701
ENSDARG00000018491	17334678	17341458	6780
ENSDARG00000056683	33767771	33780387	12616
ENSDARG00000031307	4977862	4983423	5561
ENSDARG00000077275	14859238	14885354	26116
ENSDARG00000097274	39178599	39182801	4202
ENSDARG00000055653	39178348	39186185	7837
ENSDARG00000036577	39158283	39175750	17467
ENSDARG00000045437	8393290	8412526	19236
ENSDARG00000057912	24164227	24168533	4306
ENSDARG00000062837	21863935	21903588	39653
ENSDARG00000040309	11451077	11467549	16472
ENSDARG00000077468	5208171	5214940	6769
ENSDARG00000102899	31348595	31368520	19925
ENSDARG00000079241	37484661	37531540	46879
ENSDARG00000040310	11469811	11506064	36253
ENSDARG00000101225	31402894	31425799	22905
ENSDARG00000077487	39186940	39196916	9976
ENSDARG00000104177	31374324	31404622	30298
ENSDARG00000063387	20658760	20675426	16666
ENSDARG00000010571	17345521	17364456	18935
ENSDARG00000063032	14937205	15107330	170125
ENSDARG00000058394	21917012	21934571	17559
ENSDARG00000087483	24170914	24177641	6727
ENSDARG00000090646	26036395	26052319	15924
ENSDARG00000059058	20708174	20808283	100109
ENSDARG00000058390	21938741	21952164	13423
ENSDARG00000056672	33781485	33801668	20183
ENSDARG00000104965	39353393	39354829	1436
ENSDARG00000011821	5237709	5314707	76998
ENSDARG00000105209	39227519	39335218	107699
ENSDARG00000056328	37533728	37559496	25768
ENSDARG00000057927	24183752	24271629	87877
ENSDARG00000045294	28383278	28397902	14624
ENSDARG00000076005	854877	945921	91044
ENSDARG00000032246	26134029	26197398	63369
ENSDARG00000045413	8827603	8831912	4309
ENSDARG00000087238	20892782	20908395	15613
ENSDARG00000062228	26276805	26278852	2047
ENSDARG00000004131	15130979	15263142	132163
ENSDARG00000094942	11564896	11566442	1546
ENSDARG00000038559	37567029	37568359	1330
ENSDARG00000045391	15114092	15133886	19794
ENSDARG00000092528	11622196	11624867	2671
ENSDARG00000052131	11528270	11821505	293235
ENSDARG00000007691	17364745	17400472	35727
ENSDARG00000045414	8861272	8887825	26553
ENSDARG00000045296	26284514	26302375	17861
ENSDARG00000055629	5653162	5713799	60637
ENSDARG00000097429	961874	962759	885
ENSDARG00000076791	984822	1010467	25645
ENSDARG00000055292	33802528	33839355	36827
ENSDARG00000006617	947473	982443	34970
ENSDARG00000057437	26306362	26328721	22359
ENSDARG00000010555	24273371	24282427	9056
ENSDARG00000058585	5784264	5786759	2495
ENSDARG00000101368	31430890	31452923	22033
ENSDARG00000071492	28425900	28437833	11933
ENSDARG00000071491	28410963	28419444	8481
ENSDARG00000092898	5789582	5798424	8842
ENSDARG00000025507	37640626	37660664	20038
ENSDARG00000004274	37631632	37640705	9073
ENSDARG00000061221	5799764	5810023	10259
ENSDARG00000026281	39509721	39518630	8909
ENSDARG00000068468	39443874	39511864	67990
ENSDARG00000096998	31688977	31699389	10412
ENSDARG00000058352	21959708	21973365	13657
ENSDARG00000077151	15642577	15648878	6301
ENSDARG00000099738	12074340	12085001	10661
ENSDARG00000093044	20909922	20915050	5128
ENSDARG00000045415	8904135	8973300	69165
ENSDARG00000045416	8979452	9002100	22648
ENSDARG00000062887	31832458	31846366	13908
ENSDARG00000097235	31842621	31855388	12767
ENSDARG00000095333	5811350	5824468	13118
ENSDARG00000098428	33868109	34034931	166822
ENSDARG00000097330	28552567	28561171	8604
ENSDARG00000057169	28561038	28645334	84296
ENSDARG00000032272	21973929	21978844	4915
ENSDARG00000096996	17403470	17406366	2896
ENSDARG00000026444	21978230	21989406	11176
ENSDARG00000089485	28644418	28649360	4942
ENSDARG00000095245	5826005	5838323	12318
ENSDARG00000016897	15655069	15669210	14141
ENSDARG00000026329	28448387	28557301	108914
ENSDARG00000061203	5840258	5869622	29364
ENSDARG00000063344	20927135	20934666	7531
ENSDARG00000096926	17409681	17413936	4255
ENSDARG00000007271	26328787	26343203	14416
ENSDARG00000088276	34069675	34072088	2413
ENSDARG00000038557	37661140	37680917	19777
ENSDARG00000099461	34085940	34107618	21678
ENSDARG00000071596	15897717	16136685	238968
ENSDARG00000016360	20941360	20956781	15421
ENSDARG00000045352	20920563	20921714	1151
ENSDARG00000045463	1011158	1023184	12026
ENSDARG00000045351	20922544	20926812	4268
ENSDARG00000028164	20916751	20918412	1661
ENSDARG00000071418	34113424	34116526	3102
ENSDARG00000098665	34112756	34115514	2758
ENSDARG00000077878	1042594	1100918	58324
ENSDARG00000096936	1033508	1108875	75367
ENSDARG00000059412	1023839	1036384	12545
ENSDARG00000062235	26345427	26352050	6623
ENSDARG00000096447	1106270	1107907	1637
ENSDARG00000102441	34488316	34680956	192640
ENSDARG00000089511	31896724	31905000	8276
ENSDARG00000105010	12133814	12253332	119518
ENSDARG00000071374	34606966	34612832	5866
ENSDARG00000094941	12155107	12156644	1537
ENSDARG00000071594	16140423	16147705	7282
ENSDARG00000058969	17417150	18179535	762385
ENSDARG00000057392	26354768	26369185	14417
ENSDARG00000057939	24285751	24300350	14599
ENSDARG00000092476	21990964	21991770	806
ENSDARG00000114335	22002090	22003031	941
ENSDARG00000113632	5889721	5912028	22307
ENSDARG00000055575	5871589	5910811	39222
ENSDARG00000055566	5893134	5908241	15107
ENSDARG00000094618	9104613	9126025	21412
ENSDARG00000038556	37681082	37688398	7316
ENSDARG00000037415	9162512	9268048	105536
ENSDARG00000036117	34806822	34823043	16221
ENSDARG00000110278	22014810	22015751	941
ENSDARG00000096457	16149251	16164758	15507
ENSDARG00000071863	1110138	1151483	41345
ENSDARG00000058370	22021675	22031079	9404
ENSDARG00000005220	12629649	12689571	59922
ENSDARG00000045248	37688729	37693028	4299
ENSDARG00000097984	24416875	24503022	86147
ENSDARG00000058039	24461341	24463346	2005
ENSDARG00000058357	22039964	22059801	19837
ENSDARG00000040046	35387517	35393533	6016
ENSDARG00000099943	35679797	35707552	27755
ENSDARG00000074696	26395205	26399623	4418
ENSDARG00000079167	26379441	26430823	51382
ENSDARG00000097146	9269949	9286635	16686
ENSDARG00000069260	12690163	12734583	44420
ENSDARG00000018637	18444189	18446604	2415
ENSDARG00000022904	26373341	26386627	13286
ENSDARG00000038040	18286427	18445254	158827
ENSDARG00000100025	37695768	37698796	3028
ENSDARG00000013861	24701780	24724284	22504
ENSDARG00000000069	22070290	22103585	33295
ENSDARG00000096455	16174199	16177300	3101
ENSDARG00000045257	37709191	37721739	12548
ENSDARG00000059337	9287409	9300160	12751
ENSDARG00000011493	39518774	39535255	16481
ENSDARG00000094441	39537565	39560236	22671
ENSDARG00000045304	24726956	24733255	6299
ENSDARG00000102153	1162325	1356668	194343
ENSDARG00000092347	39576071	39580236	4165
ENSDARG00000034883	5915895	5933082	17187
ENSDARG00000097220	35746156	35749050	2894
ENSDARG00000031015	35713659	35767501	53842
ENSDARG00000116862	5912635	5918755	6120
ENSDARG00000092882	39586701	39603398	16697
ENSDARG00000045230	39606053	39610585	4532
ENSDARG00000096436	16207562	16209000	1438
ENSDARG00000058966	18448108	18467064	18956
ENSDARG00000071449	39620461	39637418	16957
ENSDARG00000097061	39625164	39633806	8642
ENSDARG00000045427	9604442	9605320	878
ENSDARG00000059333	9372292	9598456	226164
ENSDARG00000095252	22485710	22488740	3030
ENSDARG00000062415	22118804	22702017	583213
ENSDARG00000071864	1294176	1296243	2067
ENSDARG00000078261	9612218	9683374	71156
ENSDARG00000063882	12747377	12749116	1739
ENSDARG00000045305	24733307	24797455	64148
ENSDARG00000096451	12741936	12745222	3286
ENSDARG00000041492	12740848	12752502	11654
ENSDARG00000097983	22690983	22701598	10615
ENSDARG00000063588	9673227	9689930	16703
ENSDARG00000092172	9590188	9596571	6383
ENSDARG00000016490	37722048	37794593	72545
ENSDARG00000089919	20960216	20964379	4163
ENSDARG00000058821	16393302	16706981	313679
ENSDARG00000041493	12754013	12832499	78486
ENSDARG00000032131	20968308	21006319	38011
ENSDARG00000030723	26432541	26441318	8777
ENSDARG00000010155	5935377	6012786	77409
ENSDARG00000055903	39638555	39654132	15577
ENSDARG00000017910	6015299	6024466	9167
ENSDARG00000020956	12920019	12938922	18903
ENSDARG00000000830	37799818	37823488	23670
ENSDARG00000041828	12894282	12918330	24048
ENSDARG00000058147	24808955	24824899	15944
ENSDARG00000016093	21058779	21090584	31805
ENSDARG00000010244	26475182	26479841	4659
ENSDARG00000090429	35787629	35814379	26750
ENSDARG00000073786	16912248	16917086	4838
ENSDARG00000058158	24831727	24846603	14876
ENSDARG00000045399	16905188	16912897	7709
ENSDARG00000045398	16851213	16905018	53805
ENSDARG00000093709	35827766	35847643	19877
ENSDARG00000089205	18469766	18485491	15725
ENSDARG00000027851	21092156	21120182	28026
ENSDARG00000061770	35911020	35930390	19370
ENSDARG00000087804	18485866	18510631	24765
ENSDARG00000103141	16726748	16900212	173464
ENSDARG00000027657	24847683	24881996	34313
ENSDARG00000045275	35881124	35906239	25115
ENSDARG00000097910	35880330	35922389	42059
ENSDARG00000003899	21122836	21131607	8771
ENSDARG00000058162	24923166	24935849	12683
ENSDARG00000095432	1370627	1398851	28224
ENSDARG00000097841	28651094	28779368	128274
ENSDARG00000092045	22731228	22737861	6633
ENSDARG00000026165	28764021	28893303	129282
ENSDARG00000095609	6025538	6029314	3776
ENSDARG00000017235	26481300	26485345	4045
ENSDARG00000014527	24944352	24959686	15334
ENSDARG00000016505	6040029	6078222	38193
ENSDARG00000076238	21131874	21150169	18295
ENSDARG00000055520	6034990	6038073	3083
ENSDARG00000027915	22740543	22756566	16023
ENSDARG00000002165	12945803	12954482	8679
ENSDARG00000071493	28686287	28711176	24889
ENSDARG00000092319	1431732	1435960	4228
